cte_l1_m1,cte_l1,cte_l1_p1,cte_l2_m1,cte_l2,cte_l2_p1,cte_max_m1,cte_max,cte_max_p1,cte_der_m1,cte_der,cte_der_p1,steering_l1_m1,steering_l1,steering_l1_p1,steering_l2_m1,steering_l2,steering_l2_p1,steering_max_m1,steering_max,steering_max_p1,steering_der_m1,steering_der,steering_der_p1,time,mutation type,mutation method,episode
0.05874789022298457,-0.10544181818181814,-0.01550344827586203,0.017601467667238416,-0.15998361036363634,0.004750031379310293,0.04770000000000002,-0.2935000000000001,0.02069999999999994,0.0010925925925925955,-0.013801818181818182,6.938893903907228e-18,0.05617524941154718,-0.06830599459988829,-0.002084924743093297,0.012163135732510901,-0.08138354231176083,0.012246116863341594,0.1391216441988945,-0.3603973388671875,-0.009980201721191406,0.005473259835771986,-0.011235469135201778,0.0005785861365689843,03-19-14-10,XAI,random,0
0.08979340175953077,-0.04219523670368208,-0.019940705800139763,0.15651111076539592,-0.11376036699883108,-0.005276118256464013,0.3812,-0.17220000000000002,0.002599999999999991,0.014636187006678809,-0.0022732028053769684,0.00011125087351502444,0.06752703803846793,-0.03798201886750863,-0.005524943774054519,0.08340598540733597,-0.06628819377818577,-0.0025042453475525098,0.35445380210876465,-0.14465808868408203,-0.0012178421020507257,0.011567265300476574,-0.0020942841488448827,-0.00471149767071509,03-19-14-10,XAI,random,1
0.2065523504956828,0.0968162444113263,0.0013545454545454416,0.21714885923888716,0.1445781321818182,0.000790700909090919,0.5928,0.23140000000000005,-0.0020999999999999908,0.018127320954907166,0.006968584202682565,-0.011736363636363635,0.11918636529131904,0.03999374641526088,0.02074265480041504,0.10440517924963283,0.04699727779491272,0.010065903147091246,0.40064913034439087,0.10469311475753784,0.0800900459289551,0.017547974449431705,0.00043084006062562435,0.007014101201837715,03-19-14-10,XAI,random,2
-0.15785518094648926,-0.11889272727272732,nan,-0.27742629962264154,-0.07132173672727274,nan,-0.4948,-0.01090000000000002,nan,-0.014094871794871802,0.019825454545454542,nan,-0.08714105993880328,-0.07892709533599292,nan,-0.10554685218608051,-0.027814380521489546,nan,-0.265750527381897,-0.19069957733154302,nan,-0.007651306492969013,-0.013086487589911985,nan,03-19-14-10,XAI,random,3
-0.2706396619496856,-0.10986888888888885,nan,-0.23106433391902517,-0.062923236,nan,-0.5076,-0.21999999999999997,nan,-0.017632078559738137,-0.02623555555555555,nan,-0.14101848503539585,-0.08050631055504912,nan,-0.08726276394166971,-0.01021874125983338,nan,-0.2704036235809327,-0.09276640042662618,nan,-0.015586987367957689,-0.0045137239413129,nan,03-19-14-10,XAI,random,4
0.09542692307692308,-0.01948150349650349,0.006975310283687947,0.13704545125274725,-0.007149735311188801,0.0009770929033688022,0.4111,0.010299999999999976,-0.01599999999999996,0.011336079545454548,0.0010863286713286742,0.0009762411347517715,0.05900390713966891,-0.033411776893072065,-0.0005033592237754236,0.06781906565962352,-0.010730826031291607,-0.00040477184543090405,0.36555725336074835,-0.03331196308135986,-0.011736154556274414,0.0092469409457408,0.0005131047954978173,-0.0005236513927539179,03-19-14-10,XAI,random,5
0.10376622009569378,0.12739687108886105,-0.007666666666666655,0.0784715595183413,0.08145389240300374,0.0007379066666666698,0.2203,0.22559999999999997,0.0471,0.007676587301587306,0.006222778473091363,0.01672222222222222,0.09204439125551087,0.07211037366202241,-0.005666827964079035,0.04126303314332198,0.035456172720085416,-0.00024817568886479247,0.119681715965271,0.1315162181854248,0.0071293041110038965,0.009079711785214765,0.00439723714576893,0.0009571849885913995,03-19-14-10,XAI,random,6
-0.20581828644501277,0.06243472222222224,nan,-0.11101632415601022,0.02131154013888889,nan,-0.3404,-0.00019999999999997797,nan,-0.011943777777777779,-0.017391666666666653,nan,-0.15437388188346193,0.027850402338016368,nan,-0.05969851573289849,0.001730395757929387,nan,-0.17971467971801758,0.006384976208210005,nan,-0.006596600462992994,-0.004263071783093963,nan,03-19-14-10,XAI,random,7
0.16053980442910556,0.06563101153504881,-0.09241250000000001,0.14024295298533218,0.02018923565661047,-0.034597724583333336,0.485,0.06479999999999997,-0.09930000000000003,0.017815595238095238,0.0014772404614019526,0.000513888888888878,0.09706682371580153,0.06649513399441659,0.012390367039996714,0.06409747095044965,0.01659754805872976,0.0013939127755355964,0.4041270613670349,0.041914343833923395,0.021615628153085695,0.015643640226196694,-0.0006648593746661109,0.0012685095943096823,03-19-14-10,XAI,random,8
0.027430877192982456,-0.1343749338974088,0.012017091346153863,0.017371850596491226,-0.15067380390269702,0.0076402783870192365,0.08860000000000001,-0.3477,0.02429999999999999,0.00786661622276029,-0.008729772607086204,-0.0006407692307692295,0.08673985378465436,-0.0590197744221283,0.00036989721075558757,0.027076888724970587,-0.051265130556744094,0.001501017017260596,0.15439009666442868,-0.26789808273315435,0.009039402008056696,0.008639117128375846,-0.004944637943786138,-0.0022400455092652996,03-19-14-10,XAI,random,9
