,mutation_id,file,confidence,mutation_point_x,mutation_point_y,rel_intensity_before,rel_intensity_after
0,1,runs/log06-12_18-51_5_C_C_GC/individual_logs/data/ID0/GEN1.npy,0.9999992,,,0.0,0.0
1,2,runs/log06-12_18-51_5_C_C_GC/individual_logs/data/ID0/GEN2.npy,0.99999887,11.621668618693192,14.421332853656303,0.06110928541585439,0.0
2,3,runs/log06-12_18-51_5_C_C_GC/individual_logs/data/ID0/GEN3.npy,0.9999973,20.119486239508696,7.416123512904838,0.179185897874976,0.0355292409658432
3,4,runs/log06-12_18-51_5_C_C_GC/individual_logs/data/ID0/GEN4.npy,0.99999636,19.722787734445543,7.69794212785796,0.17344620325366394,0.1580815464258194
4,5,runs/log06-12_18-51_5_C_C_GC/individual_logs/data/ID0/GEN5.npy,0.9999917,13.599004623349208,23.188096157650985,0.08153531976064778,0.11791539192199707
5,6,runs/log06-12_18-51_5_C_C_GC/individual_logs/data/ID0/GEN6.npy,0.99998975,13.369486239508696,9.509375239416364,0.20671859560903005,0.06056373566389084
6,7,runs/log06-12_18-51_5_C_C_GC/individual_logs/data/ID0/GEN7.npy,0.9999897,16.190469554132818,7.5770427841744405,0.2818475900977868,0.19724057614803314
7,8,runs/log06-12_18-51_5_C_C_GC/individual_logs/data/ID0/GEN8.npy,0.9999884,16.088782567222943,7.7256800493743425,0.29175573613242517,0.2919257581233978
8,9,runs/log06-12_18-51_5_C_C_GC/individual_logs/data/ID0/GEN9.npy,0.9999853,12.584067478650171,10.024364140450906,0.18453015478772883,0.2636001706123352
9,10,runs/log06-12_18-51_5_C_C_GC/individual_logs/data/ID0/GEN10.npy,0.99997616,19.65346695746715,7.756181639685739,0.13806026974721552,0.13664492964744568
10,11,runs/log06-12_18-51_5_C_C_GC/individual_logs/data/ID0/GEN11.npy,0.99987257,19.488552921078426,7.8879776522892255,0.18980070046788902,0.15452387928962708
11,12,runs/log06-12_18-51_5_C_C_GC/individual_logs/data/ID0/GEN12.npy,0.99982953,11.919088653705632,10.690084578528008,0.21479871462823547,0.1391260176897049
12,13,runs/log06-12_18-51_5_C_C_GC/individual_logs/data/ID0/GEN13.npy,0.99976814,12.14007390423059,13.95883090239967,0.11654266029427912,0.20122234523296356
13,14,runs/log06-12_18-51_5_C_C_GC/individual_logs/data/ID0/GEN14.npy,0.99963975,12.8333244797463,13.596867810335722,0.1108703305552775,0.09691158682107925
14,15,runs/log06-12_18-51_5_C_C_GC/individual_logs/data/ID0/GEN15.npy,0.99945515,13.56696293992215,13.411070985009799,0.12652519696429593,0.13236065208911896
15,16,runs/log06-12_18-51_5_C_C_GC/individual_logs/data/ID0/GEN16.npy,0.9989129,9.284636874238963,23.483724779619596,0.13166236541641255,0.1259792298078537
16,17,runs/log06-12_18-51_5_C_C_GC/individual_logs/data/ID0/GEN17.npy,0.9988875,14.390344729529337,22.465841909205484,0.061121055190843425,0.10449891537427902
17,18,runs/log06-12_18-51_5_C_C_GC/individual_logs/data/ID0/GEN18.npy,0.99874187,11.480688508374048,11.086199323890765,0.17246109107139948,0.04829274117946625
18,19,runs/log06-12_18-51_5_C_C_GC/individual_logs/data/ID0/GEN19.npy,0.99847865,13.496203568960942,11.964779803912094,0.02282483408059481,0.15881390869617462
19,20,runs/log06-12_18-51_5_C_C_GC/individual_logs/data/ID0/GEN20.npy,0.99790406,15.528246661293371,8.48398083520187,0.23609848932506317,0.025803880766034126
20,21,runs/log06-12_18-51_5_C_C_GC/individual_logs/data/ID0/GEN21.npy,0.99821395,11.684787015448702,11.813338713020851,0.06865262278936636,0.24590881168842316
21,22,runs/log06-12_18-51_5_C_C_GC/individual_logs/data/ID0/GEN22.npy,0.9976407,14.536888437158831,22.340164750180215,0.06863985995607197,0.08348371833562851
22,23,runs/log06-12_18-51_5_C_C_GC/individual_logs/data/ID0/GEN23.npy,0.99789315,11.175528024025077,11.330121173146852,0.1760676978455629,0.05060138180851936
23,24,runs/log06-12_18-51_5_C_C_GC/individual_logs/data/ID0/GEN24.npy,0.99789757,12.518457478104162,22.345861893591906,0.03529766146438447,0.19443660974502563
24,25,runs/log06-12_18-51_5_C_C_GC/individual_logs/data/ID0/GEN25.npy,0.9980881,10.844215650247019,10.681742733637725,0.20825964515374837,0.03449507802724838
25,26,runs/log06-12_18-51_5_C_C_GC/individual_logs/data/ID0/GEN26.npy,0.99791926,10.125765523382691,22.67735756116095,0.08987285165526306,0.07018091529607773
26,27,runs/log06-12_18-51_5_C_C_GC/individual_logs/data/ID0/GEN27.npy,0.9978164,11.330473283735419,11.244166143366074,0.2402461556071898,0.05216604471206665
27,28,runs/log06-12_18-51_5_C_C_GC/individual_logs/data/ID0/GEN28.npy,0.9979965,10.389832835933756,9.902507891587403,0.07827649358579045,0.1988147646188736
28,29,runs/log06-12_18-51_5_C_C_GC/individual_logs/data/ID0/GEN29.npy,0.99790144,10.87884404942402,10.72749313243529,0.1922215874320778,0.0911034494638443
29,30,runs/log06-12_18-51_5_C_C_GC/individual_logs/data/ID0/GEN30.npy,0.99713796,15.054637700772313,21.434165598064205,0.18506771884745765,0.15458664298057556
30,31,runs/log06-12_18-51_5_C_C_GC/individual_logs/data/ID0/GEN31.npy,0.99636954,14.369527225358903,8.141737698779465,0.17001687860467984,0.16876251995563507
31,32,runs/log06-12_18-51_5_C_C_GC/individual_logs/data/ID0/GEN32.npy,0.9960528,19.11137663946342,8.189091265455094,0.18682895833450563,0.10180496424436569
32,33,runs/log06-12_18-51_5_C_C_GC/individual_logs/data/ID0/GEN33.npy,0.99573356,14.989576173560765,9.32679232369134,0.24664940154504666,0.18955335021018982
33,34,runs/log06-12_18-51_5_C_C_GC/individual_logs/data/ID0/GEN34.npy,0.9894717,13.189835768208223,16.93236759343457,0.1533359934221545,0.24666061997413635
34,35,runs/log06-12_18-51_5_C_C_GC/individual_logs/data/ID0/GEN35.npy,0.9895826,12.539338105753199,22.3290599695633,0.09300319960700108,0.07360585033893585
35,36,runs/log06-12_18-51_5_C_C_GC/individual_logs/data/ID0/GEN36.npy,0.9680976,13.722458751294681,16.37430042471762,0.10252373222936408,0.08961173892021179
