method,id,mutation_number,expected_label,predicted_label,original_folder,image_path,loss,ID_0.68,ID_0.9,ID_0.95,ID_0.99,ID_0.999,ID_0.9999,ID_0.99999,drop,mutation_number_real
_C_R_IG,0,898.0,7,2,../runs/log03-14_22-45_7_C_R_IG/individual_logs/0.csv,../result/digits/_C_R_IG/digit_7_id_0,0.42508775,0,0,0,0,0,1,1,False,897.0
_C_R_IG,2,142.0,7,3,../runs/log03-14_22-45_7_C_R_IG/individual_logs/2.csv,../result/digits/_C_R_IG/digit_7_id_2,0.2101677,0,1,1,1,1,1,1,False,141.0
_C_R_IG,3,106.0,7,3,../runs/log03-14_22-45_7_C_R_IG/individual_logs/3.csv,../result/digits/_C_R_IG/digit_7_id_3,0.15134948,1,1,1,1,1,1,1,False,105.0
_C_R_IG,4,303.0,7,4,../runs/log03-14_22-45_7_C_R_IG/individual_logs/4.csv,../result/digits/_C_R_IG/digit_7_id_4,0.2674961,0,0,0,1,1,1,1,False,302.0
_C_R_IG,6,255.0,7,2,../runs/log03-14_22-45_7_C_R_IG/individual_logs/6.csv,../result/digits/_C_R_IG/digit_7_id_6,0.20759602,0,1,1,1,1,1,1,False,254.0
_C_R_IG,7,686.0,7,4,../runs/log03-14_22-45_7_C_R_IG/individual_logs/7.csv,../result/digits/_C_R_IG/digit_7_id_7,0.22824778,0,1,1,1,1,1,1,False,685.0
_C_R_IG,8,124.0,7,3,../runs/log03-14_22-45_7_C_R_IG/individual_logs/8.csv,../result/digits/_C_R_IG/digit_7_id_8,0.14300251,1,1,1,1,1,1,1,False,123.0
_C_R_IG,10,466.0,7,9,../runs/log03-14_22-45_7_C_R_IG/individual_logs/10.csv,../result/digits/_C_R_IG/digit_7_id_10,0.24801394,0,0,1,1,1,1,1,False,465.0
_C_R_IG,11,239.0,7,1,../runs/log03-14_22-45_7_C_R_IG/individual_logs/11.csv,../result/digits/_C_R_IG/digit_7_id_11,0.12778519,1,1,1,1,1,1,1,False,238.0
_C_R_IG,12,540.0,7,2,../runs/log03-14_22-45_7_C_R_IG/individual_logs/12.csv,../result/digits/_C_R_IG/digit_7_id_12,0.21583708,0,1,1,1,1,1,1,False,539.0
_C_R_IG,13,512.0,7,9,../runs/log03-14_22-45_7_C_R_IG/individual_logs/13.csv,../result/digits/_C_R_IG/digit_7_id_13,0.19719908,0,1,1,1,1,1,1,False,511.0
_C_R_IG,14,175.0,7,3,../runs/log03-14_22-45_7_C_R_IG/individual_logs/14.csv,../result/digits/_C_R_IG/digit_7_id_14,0.13387895,1,1,1,1,1,1,1,False,174.0
_C_R_IG,15,247.0,7,9,../runs/log03-14_22-45_7_C_R_IG/individual_logs/15.csv,../result/digits/_C_R_IG/digit_7_id_15,0.25663757,0,0,1,1,1,1,1,False,246.0
_C_R_IG,16,432.0,7,1,../runs/log03-14_22-45_7_C_R_IG/individual_logs/16.csv,../result/digits/_C_R_IG/digit_7_id_16,0.11287704,1,1,1,1,1,1,1,False,431.0
_C_R_IG,17,68.0,7,1,../runs/log03-14_22-45_7_C_R_IG/individual_logs/17.csv,../result/digits/_C_R_IG/digit_7_id_17,0.120185606,1,1,1,1,1,1,1,False,67.0
_C_R_IG,18,251.0,7,2,../runs/log03-14_22-45_7_C_R_IG/individual_logs/18.csv,../result/digits/_C_R_IG/digit_7_id_18,0.17368938,1,1,1,1,1,1,1,False,250.0
_C_R_IG,19,242.0,7,3,../runs/log03-14_22-45_7_C_R_IG/individual_logs/19.csv,../result/digits/_C_R_IG/digit_7_id_19,0.1982169,0,1,1,1,1,1,1,False,241.0
_C_R_IG,20,601.0,7,3,../runs/log03-14_22-45_7_C_R_IG/individual_logs/20.csv,../result/digits/_C_R_IG/digit_7_id_20,0.18703821,0,1,1,1,1,1,1,False,600.0
_C_R_IG,21,355.0,7,9,../runs/log03-14_22-45_7_C_R_IG/individual_logs/21.csv,../result/digits/_C_R_IG/digit_7_id_21,0.19829148,0,1,1,1,1,1,1,False,354.0
_C_R_IG,22,721.0,7,8,../runs/log03-14_22-45_7_C_R_IG/individual_logs/22.csv,../result/digits/_C_R_IG/digit_7_id_22,0.2970827,0,0,0,1,1,1,1,False,720.0
_C_R_IG,23,300.0,7,3,../runs/log03-14_22-45_7_C_R_IG/individual_logs/23.csv,../result/digits/_C_R_IG/digit_7_id_23,0.13820656,1,1,1,1,1,1,1,False,299.0
_C_R_IG,24,201.0,7,2,../runs/log03-14_22-45_7_C_R_IG/individual_logs/24.csv,../result/digits/_C_R_IG/digit_7_id_24,0.19793709,0,1,1,1,1,1,1,False,200.0
_C_R_IG,25,5.0,7,1,../runs/log03-14_22-45_7_C_R_IG/individual_logs/25.csv,../result/digits/_C_R_IG/digit_7_id_25,0.09584861,1,1,1,1,1,1,1,False,4.0
_C_R_IG,26,360.0,7,1,../runs/log03-14_22-45_7_C_R_IG/individual_logs/26.csv,../result/digits/_C_R_IG/digit_7_id_26,0.111224025,1,1,1,1,1,1,1,False,359.0
_C_R_IG,27,390.0,7,0,../runs/log03-14_22-45_7_C_R_IG/individual_logs/27.csv,../result/digits/_C_R_IG/digit_7_id_27,0.14496757,1,1,1,1,1,1,1,False,389.0
_C_R_IG,28,126.0,7,9,../runs/log03-14_22-45_7_C_R_IG/individual_logs/28.csv,../result/digits/_C_R_IG/digit_7_id_28,0.15717235,1,1,1,1,1,1,1,False,125.0
_C_R_IG,29,731.0,7,8,../runs/log03-14_22-45_7_C_R_IG/individual_logs/29.csv,../result/digits/_C_R_IG/digit_7_id_29,0.18769988,0,1,1,1,1,1,1,False,730.0
_C_R_IG,30,390.0,7,3,../runs/log03-14_22-45_7_C_R_IG/individual_logs/30.csv,../result/digits/_C_R_IG/digit_7_id_30,0.1636936,1,1,1,1,1,1,1,False,389.0
_C_R_IG,31,1.0,7,1,../runs/log03-14_22-45_7_C_R_IG/individual_logs/31.csv,../result/digits/_C_R_IG/digit_7_id_31,0.11246948,1,1,1,1,1,1,1,True,0.0
_C_R_IG,32,101.0,7,3,../runs/log03-14_22-45_7_C_R_IG/individual_logs/32.csv,../result/digits/_C_R_IG/digit_7_id_32,0.23100454,0,1,1,1,1,1,1,False,100.0
_C_R_IG,33,275.0,7,9,../runs/log03-14_22-45_7_C_R_IG/individual_logs/33.csv,../result/digits/_C_R_IG/digit_7_id_33,0.2380751,0,1,1,1,1,1,1,False,274.0
_C_R_IG,34,60.0,7,3,../runs/log03-14_22-45_7_C_R_IG/individual_logs/34.csv,../result/digits/_C_R_IG/digit_7_id_34,0.15318704,1,1,1,1,1,1,1,False,59.0
_C_R_IG,35,197.0,7,3,../runs/log03-14_22-45_7_C_R_IG/individual_logs/35.csv,../result/digits/_C_R_IG/digit_7_id_35,0.24954253,0,0,1,1,1,1,1,False,196.0
_C_R_IG,36,34.0,7,3,../runs/log03-14_22-45_7_C_R_IG/individual_logs/36.csv,../result/digits/_C_R_IG/digit_7_id_36,0.20957229,0,1,1,1,1,1,1,False,33.0
_C_R_IG,37,308.0,7,3,../runs/log03-14_22-45_7_C_R_IG/individual_logs/37.csv,../result/digits/_C_R_IG/digit_7_id_37,0.29986864,0,0,0,1,1,1,1,False,307.0
_C_R_IG,38,208.0,7,3,../runs/log03-14_22-45_7_C_R_IG/individual_logs/38.csv,../result/digits/_C_R_IG/digit_7_id_38,0.12351309,1,1,1,1,1,1,1,False,207.0
_C_R_IG,39,713.0,7,1,../runs/log03-14_22-45_7_C_R_IG/individual_logs/39.csv,../result/digits/_C_R_IG/digit_7_id_39,0.14380686,1,1,1,1,1,1,1,False,712.0
_C_R_IG,40,857.0,7,3,../runs/log03-14_22-45_7_C_R_IG/individual_logs/40.csv,../result/digits/_C_R_IG/digit_7_id_40,0.16727151,1,1,1,1,1,1,1,False,856.0
_C_R_IG,41,708.0,7,9,../runs/log03-14_22-45_7_C_R_IG/individual_logs/41.csv,../result/digits/_C_R_IG/digit_7_id_41,0.18917458,0,1,1,1,1,1,1,False,707.0
_C_R_IG,42,133.0,7,1,../runs/log03-14_22-45_7_C_R_IG/individual_logs/42.csv,../result/digits/_C_R_IG/digit_7_id_42,0.15007713,1,1,1,1,1,1,1,False,132.0
_C_R_IG,43,350.0,7,2,../runs/log03-14_22-45_7_C_R_IG/individual_logs/43.csv,../result/digits/_C_R_IG/digit_7_id_43,0.18217644,1,1,1,1,1,1,1,False,349.0
_C_R_IG,44,527.0,7,9,../runs/log03-14_22-45_7_C_R_IG/individual_logs/44.csv,../result/digits/_C_R_IG/digit_7_id_44,0.17682563,1,1,1,1,1,1,1,False,526.0
_C_R_IG,45,23.0,7,2,../runs/log03-14_22-45_7_C_R_IG/individual_logs/45.csv,../result/digits/_C_R_IG/digit_7_id_45,0.1916876,0,1,1,1,1,1,1,False,22.0
_C_R_IG,47,703.0,7,3,../runs/log03-14_22-45_7_C_R_IG/individual_logs/47.csv,../result/digits/_C_R_IG/digit_7_id_47,0.20285039,0,1,1,1,1,1,1,False,702.0
_C_R_IG,48,39.0,7,2,../runs/log03-14_22-45_7_C_R_IG/individual_logs/48.csv,../result/digits/_C_R_IG/digit_7_id_48,0.2331606,0,1,1,1,1,1,1,False,38.0
_C_R_IG,49,544.0,7,2,../runs/log03-14_22-45_7_C_R_IG/individual_logs/49.csv,../result/digits/_C_R_IG/digit_7_id_49,0.21644142,0,1,1,1,1,1,1,False,543.0
_C_R_IG,51,81.0,7,3,../runs/log03-14_22-45_7_C_R_IG/individual_logs/51.csv,../result/digits/_C_R_IG/digit_7_id_51,0.18938975,0,1,1,1,1,1,1,False,80.0
_C_R_IG,52,340.0,7,3,../runs/log03-14_22-45_7_C_R_IG/individual_logs/52.csv,../result/digits/_C_R_IG/digit_7_id_52,0.20310676,0,1,1,1,1,1,1,False,339.0
_C_R_IG,54,100.0,7,3,../runs/log03-14_22-45_7_C_R_IG/individual_logs/54.csv,../result/digits/_C_R_IG/digit_7_id_54,0.17127392,1,1,1,1,1,1,1,False,99.0
_C_R_IG,56,174.0,7,9,../runs/log03-14_22-45_7_C_R_IG/individual_logs/56.csv,../result/digits/_C_R_IG/digit_7_id_56,0.1730819,1,1,1,1,1,1,1,False,173.0
