,0,1,2,3,4,5,6,7,8,9,total
0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,1,1,2,1,3,1,5,6,23
2,2,1,1,1,2,1,3,1,6,6,24
3,2,1,1,2,2,1,3,1,6,6,25
4,2,2,1,2,2,1,3,1,7,6,27
5,2,2,1,2,2,1,3,1,8,7,29
6,2,2,1,2,2,1,3,1,8,7,29
7,2,2,1,2,2,1,3,1,8,7,29
8,2,2,1,2,2,1,3,2,8,7,30
9,2,3,1,2,2,1,3,2,8,10,34
10,2,3,1,2,2,3,3,2,8,10,36
11,2,3,1,2,2,3,3,2,8,10,36
12,2,3,2,2,2,3,3,2,8,10,37
13,2,3,2,2,2,3,3,2,8,10,37
14,2,3,2,2,2,3,3,2,8,10,37
15,2,3,2,2,2,3,3,2,8,10,37
16,2,3,2,2,2,3,3,2,8,10,37
17,2,3,2,2,2,4,3,2,8,12,40
18,2,3,2,2,2,4,3,2,8,12,40
19,2,3,2,2,2,4,3,2,8,12,40
20,2,3,2,2,2,4,3,2,8,12,40
21,2,3,2,2,2,4,3,2,8,12,40
22,2,3,2,2,2,4,3,2,8,13,41
23,2,3,2,2,2,4,3,2,8,14,42
24,2,3,2,2,3,4,3,2,8,15,44
25,2,3,2,2,3,4,3,2,8,15,44
26,2,4,2,2,3,4,4,3,8,16,48
27,2,4,2,2,3,4,4,3,8,17,49
28,3,4,2,2,3,4,4,3,8,18,51
29,3,4,2,2,3,4,4,3,9,18,52
30,3,4,2,2,3,4,4,3,9,19,53
31,3,4,2,2,3,4,4,3,9,19,53
32,3,4,2,2,4,4,4,3,9,22,57
33,3,4,2,2,4,4,4,3,9,23,58
34,3,5,3,2,5,5,4,4,9,23,63
35,3,5,3,2,5,5,4,4,9,23,63
36,3,5,3,2,5,5,4,4,10,23,64
37,3,5,3,2,5,5,4,4,10,24,65
38,4,5,3,2,5,5,4,4,10,25,67
39,4,5,3,2,5,5,4,4,10,25,67
40,4,5,3,2,5,5,4,4,10,25,67
41,5,5,3,2,5,5,4,4,10,26,69
42,5,5,3,2,5,6,4,4,12,26,72
43,5,5,3,2,5,6,4,4,12,28,74
44,5,6,3,2,6,6,4,4,12,28,76
45,5,6,3,2,6,6,4,4,12,29,77
46,5,6,3,2,7,6,4,5,12,29,79
47,5,6,3,2,7,6,4,5,12,29,79
48,5,6,3,2,7,6,4,5,13,30,81
49,5,6,3,2,7,6,4,5,13,30,81
50,5,6,3,2,8,6,4,5,14,30,83
51,5,6,3,2,8,6,4,6,14,32,86
52,5,6,4,2,8,6,4,6,14,33,88
53,6,6,5,2,8,6,4,6,14,33,90
54,7,6,5,2,8,6,4,6,14,34,92
55,7,6,5,2,8,6,4,6,14,35,93
56,7,6,5,2,8,6,4,6,14,35,93
57,7,7,6,2,8,6,4,6,14,35,95
58,7,8,6,2,8,6,4,6,14,35,96
59,7,8,7,2,8,6,4,6,15,36,99
60,7,8,7,2,8,6,4,6,15,37,100
61,7,8,7,2,8,6,4,6,15,37,100
62,7,9,7,2,8,6,4,6,15,37,101
63,7,9,7,2,8,6,4,6,15,38,102
64,7,9,7,2,8,6,5,6,15,38,103
65,7,9,7,2,8,8,5,6,15,38,105
66,7,10,7,2,8,8,5,6,15,39,107
67,7,11,7,2,8,8,5,6,15,39,108
68,7,12,7,2,8,8,5,6,15,41,111
69,8,12,7,2,8,8,5,6,15,42,113
70,8,12,7,2,8,10,5,6,15,43,116
71,8,12,8,2,8,10,5,6,15,44,118
72,8,12,8,2,8,10,5,7,15,44,119
73,8,12,8,2,8,10,5,7,15,44,119
74,8,12,8,2,8,11,5,7,15,44,120
75,8,12,8,2,8,11,5,7,15,44,120
76,9,12,8,2,8,11,6,7,15,44,122
77,9,12,8,2,8,11,6,7,15,45,123
78,9,13,8,2,8,11,6,7,16,46,126
79,9,14,8,2,9,11,6,7,16,47,129
80,9,15,8,2,9,11,6,7,16,50,133
81,9,15,8,2,9,12,6,8,16,52,137
82,9,15,8,2,9,13,6,9,16,52,139
83,9,16,8,2,9,13,6,9,16,53,141
84,9,16,8,2,9,13,6,9,17,53,142
85,9,16,8,2,9,13,6,9,17,55,144
86,10,16,8,2,9,13,6,9,18,55,146
87,10,16,8,2,9,13,6,9,18,55,146
88,10,16,8,2,9,14,6,9,18,56,148
89,10,16,8,2,9,14,7,9,18,57,150
90,10,16,8,2,10,14,7,9,18,57,151
91,11,16,8,2,10,14,7,9,18,58,153
92,11,17,8,2,11,14,8,9,20,60,160
93,12,17,8,2,11,14,8,9,20,60,161
94,12,17,8,2,11,15,8,9,20,60,162
95,12,17,8,2,11,15,8,9,20,60,162
96,12,17,8,2,11,15,8,9,21,61,164
97,12,17,8,2,12,15,8,9,21,63,167
98,13,18,8,2,12,16,8,9,21,63,170
99,13,18,8,2,12,16,9,11,22,63,174
100,13,18,8,2,12,16,9,11,22,63,174
101,14,20,8,2,12,16,10,11,22,63,178
102,15,20,8,3,12,16,10,11,22,64,181
103,15,20,8,3,12,16,10,11,22,65,182
104,15,20,8,4,13,16,10,11,22,66,185
105,15,20,8,4,14,16,10,11,23,68,189
106,16,20,8,4,14,16,11,12,23,68,192
107,17,20,8,4,14,16,12,13,23,68,195
108,17,20,8,4,14,16,13,13,23,68,196
109,17,21,8,4,14,17,13,14,24,68,200
110,17,21,8,4,14,17,13,14,25,69,202
111,17,21,8,4,14,17,14,14,25,69,203
112,17,21,8,4,14,17,14,14,25,69,203
113,18,21,8,4,14,17,15,14,25,69,205
114,18,22,8,4,14,17,15,15,25,69,207
115,18,24,8,4,14,18,15,15,25,70,211
116,18,24,8,4,14,18,15,15,25,70,211
117,18,24,8,4,14,18,15,16,25,70,212
118,19,25,8,4,15,19,15,16,25,70,216
119,19,25,8,4,15,19,15,17,25,71,218
120,19,29,8,4,16,19,15,17,25,72,224
121,19,29,8,4,16,19,16,17,26,72,226
122,20,30,8,4,16,19,16,17,27,72,229
123,21,30,8,5,17,19,17,18,27,73,235
124,21,32,9,5,17,19,17,18,28,74,240
125,22,32,9,5,17,19,17,19,28,74,242
126,22,32,10,5,17,19,17,20,28,75,245
127,23,32,10,5,17,19,17,20,29,77,249
128,23,33,10,6,18,19,17,20,29,77,252
129,23,33,10,6,18,19,17,20,29,77,252
130,24,34,11,6,18,19,17,20,30,77,256
131,25,35,11,6,20,19,17,21,30,78,262
132,26,37,11,6,20,19,17,21,30,78,265
133,26,38,11,7,20,19,17,23,30,79,270
134,26,38,11,7,20,19,17,23,31,80,272
135,27,38,11,9,20,19,17,24,32,81,278
136,27,39,11,9,20,20,17,24,32,82,281
137,27,40,11,9,20,20,18,25,32,82,284
138,28,40,11,9,20,20,18,27,32,82,287
139,28,41,11,9,20,20,18,27,33,82,289
140,28,43,11,9,20,20,18,28,33,82,292
141,28,43,11,9,21,20,18,29,33,82,294
142,28,43,11,9,21,21,19,29,33,82,296
143,29,43,11,9,21,21,19,29,33,84,299
144,29,43,11,9,22,21,19,29,33,84,300
145,29,43,11,9,22,22,19,29,34,84,302
146,29,43,11,9,22,22,19,29,34,85,303
147,29,43,12,9,22,22,19,29,34,86,305
148,29,43,13,9,22,22,19,29,34,87,307
149,30,43,13,9,22,22,19,29,34,88,309
150,30,43,13,9,22,24,20,29,34,88,312
151,30,43,13,9,22,24,20,29,34,89,313
152,30,43,13,9,22,24,20,29,34,90,314
153,30,43,13,9,22,24,20,29,34,90,314
