method,id,mutation_number,expected_label,predicted_label,original_folder,image_path,loss,ID_0.68,ID_0.9,ID_0.95,ID_0.99,ID_0.999,ID_0.9999,ID_0.99999,drop,mutation_number_real
_C_C_GC,0,53.0,8,3,../runs/log03-14_23-42_8_C_C_GC/individual_logs/0.csv,../result/digits/_C_C_GC/digit_8_id_0,0.21648158,0,1,1,1,1,1,1,False,52.0
_C_C_GC,1,236.0,8,2,../runs/log03-14_23-42_8_C_C_GC/individual_logs/1.csv,../result/digits/_C_C_GC/digit_8_id_1,0.20535348,0,1,1,1,1,1,1,False,235.0
_C_C_GC,2,53.0,8,3,../runs/log03-14_23-42_8_C_C_GC/individual_logs/2.csv,../result/digits/_C_C_GC/digit_8_id_2,0.18510036,0,1,1,1,1,1,1,False,52.0
_C_C_GC,3,99.0,8,2,../runs/log03-14_23-42_8_C_C_GC/individual_logs/3.csv,../result/digits/_C_C_GC/digit_8_id_3,0.18269081,0,1,1,1,1,1,1,False,98.0
_C_C_GC,4,161.0,8,1,../runs/log03-14_23-42_8_C_C_GC/individual_logs/4.csv,../result/digits/_C_C_GC/digit_8_id_4,0.19283831,0,1,1,1,1,1,1,False,160.0
_C_C_GC,5,99.0,8,2,../runs/log03-14_23-42_8_C_C_GC/individual_logs/5.csv,../result/digits/_C_C_GC/digit_8_id_5,0.17993031,1,1,1,1,1,1,1,False,98.0
_C_C_GC,6,43.0,8,2,../runs/log03-14_23-42_8_C_C_GC/individual_logs/6.csv,../result/digits/_C_C_GC/digit_8_id_6,0.1317295,1,1,1,1,1,1,1,False,42.0
_C_C_GC,7,182.0,8,3,../runs/log03-14_23-42_8_C_C_GC/individual_logs/7.csv,../result/digits/_C_C_GC/digit_8_id_7,0.19247647,0,1,1,1,1,1,1,False,181.0
_C_C_GC,8,269.0,8,2,../runs/log03-14_23-42_8_C_C_GC/individual_logs/8.csv,../result/digits/_C_C_GC/digit_8_id_8,0.2763167,0,0,0,1,1,1,1,False,268.0
_C_C_GC,9,48.0,8,2,../runs/log03-14_23-42_8_C_C_GC/individual_logs/9.csv,../result/digits/_C_C_GC/digit_8_id_9,0.16343261,1,1,1,1,1,1,1,False,47.0
_C_C_GC,10,128.0,8,2,../runs/log03-14_23-42_8_C_C_GC/individual_logs/10.csv,../result/digits/_C_C_GC/digit_8_id_10,0.20246238,0,1,1,1,1,1,1,False,127.0
_C_C_GC,11,71.0,8,2,../runs/log03-14_23-42_8_C_C_GC/individual_logs/11.csv,../result/digits/_C_C_GC/digit_8_id_11,0.22179452,0,1,1,1,1,1,1,False,70.0
_C_C_GC,12,10.0,8,4,../runs/log03-14_23-42_8_C_C_GC/individual_logs/12.csv,../result/digits/_C_C_GC/digit_8_id_12,0.22660993,0,1,1,1,1,1,1,False,9.0
_C_C_GC,13,50.0,8,1,../runs/log03-14_23-42_8_C_C_GC/individual_logs/13.csv,../result/digits/_C_C_GC/digit_8_id_13,0.1964164,0,1,1,1,1,1,1,False,49.0
_C_C_GC,14,115.0,8,2,../runs/log03-14_23-42_8_C_C_GC/individual_logs/14.csv,../result/digits/_C_C_GC/digit_8_id_14,0.20882894,0,1,1,1,1,1,1,False,114.0
_C_C_GC,15,88.0,8,2,../runs/log03-14_23-42_8_C_C_GC/individual_logs/15.csv,../result/digits/_C_C_GC/digit_8_id_15,0.16227165,1,1,1,1,1,1,1,False,87.0
_C_C_GC,16,97.0,8,2,../runs/log03-14_23-42_8_C_C_GC/individual_logs/16.csv,../result/digits/_C_C_GC/digit_8_id_16,0.2503744,0,0,1,1,1,1,1,False,96.0
_C_C_GC,17,33.0,8,9,../runs/log03-14_23-42_8_C_C_GC/individual_logs/17.csv,../result/digits/_C_C_GC/digit_8_id_17,0.18893611,0,1,1,1,1,1,1,False,32.0
_C_C_GC,18,106.0,8,3,../runs/log03-14_23-42_8_C_C_GC/individual_logs/18.csv,../result/digits/_C_C_GC/digit_8_id_18,0.20423585,0,1,1,1,1,1,1,False,105.0
_C_C_GC,19,135.0,8,2,../runs/log03-14_23-42_8_C_C_GC/individual_logs/19.csv,../result/digits/_C_C_GC/digit_8_id_19,0.201321,0,1,1,1,1,1,1,False,134.0
_C_C_GC,20,72.0,8,1,../runs/log03-14_23-42_8_C_C_GC/individual_logs/20.csv,../result/digits/_C_C_GC/digit_8_id_20,0.1403614,1,1,1,1,1,1,1,False,71.0
_C_C_GC,21,140.0,8,2,../runs/log03-14_23-42_8_C_C_GC/individual_logs/21.csv,../result/digits/_C_C_GC/digit_8_id_21,0.21456732,0,1,1,1,1,1,1,False,139.0
_C_C_GC,22,88.0,8,3,../runs/log03-14_23-42_8_C_C_GC/individual_logs/22.csv,../result/digits/_C_C_GC/digit_8_id_22,0.1850334,0,1,1,1,1,1,1,False,87.0
_C_C_GC,23,75.0,8,3,../runs/log03-14_23-42_8_C_C_GC/individual_logs/23.csv,../result/digits/_C_C_GC/digit_8_id_23,0.1574048,1,1,1,1,1,1,1,False,74.0
_C_C_GC,24,40.0,8,2,../runs/log03-14_23-42_8_C_C_GC/individual_logs/24.csv,../result/digits/_C_C_GC/digit_8_id_24,0.16378066,1,1,1,1,1,1,1,False,39.0
_C_C_GC,25,91.0,8,2,../runs/log03-14_23-42_8_C_C_GC/individual_logs/25.csv,../result/digits/_C_C_GC/digit_8_id_25,0.1809696,1,1,1,1,1,1,1,False,90.0
_C_C_GC,26,57.0,8,3,../runs/log03-14_23-42_8_C_C_GC/individual_logs/26.csv,../result/digits/_C_C_GC/digit_8_id_26,0.13798307,1,1,1,1,1,1,1,False,56.0
_C_C_GC,27,124.0,8,3,../runs/log03-14_23-42_8_C_C_GC/individual_logs/27.csv,../result/digits/_C_C_GC/digit_8_id_27,0.16745879,1,1,1,1,1,1,1,False,123.0
_C_C_GC,28,106.0,8,2,../runs/log03-14_23-42_8_C_C_GC/individual_logs/28.csv,../result/digits/_C_C_GC/digit_8_id_28,0.14774613,1,1,1,1,1,1,1,False,105.0
_C_C_GC,29,100.0,8,1,../runs/log03-14_23-42_8_C_C_GC/individual_logs/29.csv,../result/digits/_C_C_GC/digit_8_id_29,0.194531,0,1,1,1,1,1,1,False,99.0
_C_C_GC,30,253.0,8,2,../runs/log03-14_23-42_8_C_C_GC/individual_logs/30.csv,../result/digits/_C_C_GC/digit_8_id_30,0.21282923,0,1,1,1,1,1,1,False,252.0
_C_C_GC,31,61.0,8,3,../runs/log03-14_23-42_8_C_C_GC/individual_logs/31.csv,../result/digits/_C_C_GC/digit_8_id_31,0.13992693,1,1,1,1,1,1,1,False,60.0
_C_C_GC,32,70.0,8,2,../runs/log03-14_23-42_8_C_C_GC/individual_logs/32.csv,../result/digits/_C_C_GC/digit_8_id_32,0.22076856,0,1,1,1,1,1,1,False,69.0
_C_C_GC,33,55.0,8,3,../runs/log03-14_23-42_8_C_C_GC/individual_logs/33.csv,../result/digits/_C_C_GC/digit_8_id_33,0.1289439,1,1,1,1,1,1,1,False,54.0
_C_C_GC,34,42.0,8,3,../runs/log03-14_23-42_8_C_C_GC/individual_logs/34.csv,../result/digits/_C_C_GC/digit_8_id_34,0.2747744,0,0,0,1,1,1,1,False,41.0
_C_C_GC,35,30.0,8,2,../runs/log03-14_23-42_8_C_C_GC/individual_logs/35.csv,../result/digits/_C_C_GC/digit_8_id_35,0.16875984,1,1,1,1,1,1,1,False,29.0
_C_C_GC,36,1.0,8,3,../runs/log03-14_23-42_8_C_C_GC/individual_logs/36.csv,../result/digits/_C_C_GC/digit_8_id_36,0.21927743,0,1,1,1,1,1,1,True,0.0
_C_C_GC,37,79.0,8,2,../runs/log03-14_23-42_8_C_C_GC/individual_logs/37.csv,../result/digits/_C_C_GC/digit_8_id_37,0.16920596,1,1,1,1,1,1,1,False,78.0
_C_C_GC,38,8.0,8,1,../runs/log03-14_23-42_8_C_C_GC/individual_logs/38.csv,../result/digits/_C_C_GC/digit_8_id_38,0.16584688,1,1,1,1,1,1,1,False,7.0
_C_C_GC,39,1.0,8,0,../runs/log03-14_23-42_8_C_C_GC/individual_logs/39.csv,../result/digits/_C_C_GC/digit_8_id_39,0.29118145,0,0,0,1,1,1,1,True,0.0
_C_C_GC,40,135.0,8,2,../runs/log03-14_23-42_8_C_C_GC/individual_logs/40.csv,../result/digits/_C_C_GC/digit_8_id_40,0.16852455,1,1,1,1,1,1,1,False,134.0
_C_C_GC,41,114.0,8,2,../runs/log03-14_23-42_8_C_C_GC/individual_logs/41.csv,../result/digits/_C_C_GC/digit_8_id_41,0.15129761,1,1,1,1,1,1,1,False,113.0
_C_C_GC,42,1.0,8,9,../runs/log03-14_23-42_8_C_C_GC/individual_logs/42.csv,../result/digits/_C_C_GC/digit_8_id_42,0.18598221,0,1,1,1,1,1,1,True,0.0
_C_C_GC,43,32.0,8,2,../runs/log03-14_23-42_8_C_C_GC/individual_logs/43.csv,../result/digits/_C_C_GC/digit_8_id_43,0.19361228,0,1,1,1,1,1,1,False,31.0
_C_C_GC,44,133.0,8,3,../runs/log03-14_23-42_8_C_C_GC/individual_logs/44.csv,../result/digits/_C_C_GC/digit_8_id_44,0.17701285,1,1,1,1,1,1,1,False,132.0
_C_C_GC,45,65.0,8,2,../runs/log03-14_23-42_8_C_C_GC/individual_logs/45.csv,../result/digits/_C_C_GC/digit_8_id_45,0.20473854,0,1,1,1,1,1,1,False,64.0
_C_C_GC,46,55.0,8,9,../runs/log03-14_23-42_8_C_C_GC/individual_logs/46.csv,../result/digits/_C_C_GC/digit_8_id_46,0.2477953,0,0,1,1,1,1,1,False,54.0
_C_C_GC,47,155.0,8,2,../runs/log03-14_23-42_8_C_C_GC/individual_logs/47.csv,../result/digits/_C_C_GC/digit_8_id_47,0.22034548,0,1,1,1,1,1,1,False,154.0
_C_C_GC,48,44.0,8,3,../runs/log03-14_23-42_8_C_C_GC/individual_logs/48.csv,../result/digits/_C_C_GC/digit_8_id_48,0.18007706,1,1,1,1,1,1,1,False,43.0
_C_C_GC,49,79.0,8,2,../runs/log03-14_23-42_8_C_C_GC/individual_logs/49.csv,../result/digits/_C_C_GC/digit_8_id_49,0.17405976,1,1,1,1,1,1,1,False,78.0
_C_C_GC,50,197.0,8,2,../runs/log03-14_23-42_8_C_C_GC/individual_logs/50.csv,../result/digits/_C_C_GC/digit_8_id_50,0.17647122,1,1,1,1,1,1,1,False,196.0
_C_C_GC,51,39.0,8,2,../runs/log03-14_23-42_8_C_C_GC/individual_logs/51.csv,../result/digits/_C_C_GC/digit_8_id_51,0.17453276,1,1,1,1,1,1,1,False,38.0
