,0,1,2,3,4,5,6,7,8,9,total
0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,1,1,2,1,3,1,5,6,23
2,2,2,1,1,2,1,3,1,6,6,25
3,2,2,1,1,2,1,3,1,6,6,25
4,2,3,1,1,2,1,3,1,7,6,27
5,2,3,2,1,2,1,3,2,7,6,29
6,2,3,2,1,2,1,3,2,7,6,29
7,2,3,2,1,2,1,3,2,8,6,30
8,2,3,2,1,2,2,3,3,8,6,32
9,3,3,2,1,2,2,3,3,8,7,34
10,3,3,2,1,2,2,3,3,8,7,34
11,3,3,2,1,2,3,3,3,9,7,36
12,3,3,2,1,2,3,3,3,9,7,36
13,3,3,2,1,2,3,3,3,9,7,36
14,3,4,3,1,2,3,3,3,9,7,38
15,3,4,3,1,2,3,3,3,9,7,38
16,3,4,3,1,2,3,3,3,9,9,40
17,3,4,3,1,2,3,3,3,9,9,40
18,3,4,3,1,2,3,3,3,9,9,40
19,3,4,3,1,2,3,3,3,9,9,40
20,3,4,3,1,2,3,3,3,9,9,40
21,3,4,3,1,2,5,3,3,9,10,43
22,3,4,3,1,2,5,3,3,9,10,43
23,3,4,3,1,2,6,3,3,10,10,45
24,3,4,3,1,2,6,3,3,10,10,45
25,3,4,3,1,2,6,3,3,10,10,45
26,3,4,3,1,2,6,3,3,10,11,46
27,3,4,3,1,2,6,3,3,10,11,46
28,3,4,3,1,2,6,3,3,10,11,46
29,3,5,3,1,2,6,3,3,11,12,49
30,3,5,3,1,2,6,3,3,11,13,50
31,3,5,3,1,2,6,3,3,11,13,50
32,3,5,3,1,2,6,3,3,11,13,50
33,4,5,3,1,2,6,3,3,11,14,52
34,4,5,3,1,2,6,3,3,11,14,52
35,4,5,3,1,2,6,3,3,11,14,52
36,4,5,3,1,2,6,3,3,11,14,52
37,4,5,3,1,2,6,3,3,11,14,52
38,4,5,3,1,2,6,3,3,12,15,54
39,4,6,4,1,2,6,4,3,12,15,57
40,4,6,4,1,2,6,4,3,12,15,57
41,4,6,4,1,2,6,4,3,12,16,58
42,4,7,4,1,2,6,4,3,12,16,59
43,4,7,4,1,3,6,4,3,12,16,60
44,4,7,4,1,3,6,4,3,12,16,60
45,4,7,4,1,3,6,4,3,12,16,60
46,4,7,4,2,3,6,4,3,12,16,61
47,4,7,4,2,3,6,4,3,12,16,61
48,4,7,4,2,3,6,4,3,12,16,61
49,4,7,4,2,3,6,4,3,12,16,61
50,4,7,4,2,3,6,4,3,12,16,61
51,4,7,4,2,3,6,4,5,12,16,63
52,4,7,4,2,3,6,4,5,13,18,66
53,4,7,4,2,3,6,5,5,14,18,68
54,4,7,4,2,3,6,6,5,14,18,69
55,4,7,4,2,3,7,6,5,15,19,72
56,4,7,4,2,3,7,6,6,16,19,74
57,4,7,4,2,3,7,6,6,16,20,75
58,4,7,4,2,3,7,6,6,16,24,79
59,4,7,4,2,3,7,6,6,16,24,79
60,4,8,4,3,3,7,6,6,16,25,82
61,4,8,4,3,3,7,6,6,16,25,82
62,4,8,4,3,3,7,6,6,17,26,84
63,4,8,4,3,3,7,6,6,17,27,85
64,4,8,4,3,3,7,6,6,18,28,87
65,4,9,4,3,4,7,6,6,18,29,90
66,5,10,4,3,4,7,6,6,19,30,94
67,5,10,4,3,4,7,6,6,19,30,94
68,5,10,4,4,4,7,6,6,19,31,96
69,5,10,4,4,4,7,6,6,19,31,96
70,5,10,4,4,5,7,7,7,19,32,100
71,5,10,4,4,5,7,7,9,19,32,102
72,5,11,4,4,5,7,7,9,19,32,103
73,5,11,4,4,5,7,7,9,19,33,104
74,5,11,4,4,5,7,7,10,19,33,105
75,5,11,4,4,5,7,7,10,21,35,109
76,5,11,4,4,5,7,7,10,21,35,109
77,5,12,4,4,5,7,8,10,21,35,111
78,6,12,4,5,6,7,9,10,22,35,116
79,6,12,4,5,6,7,9,10,22,35,116
80,6,13,4,5,6,7,9,10,22,35,117
81,6,13,4,5,6,7,9,10,23,36,119
82,7,13,4,6,7,7,9,10,23,36,122
83,7,14,4,6,7,7,9,10,24,36,124
84,7,15,4,6,7,7,9,11,26,36,128
85,7,15,4,6,7,7,9,12,26,36,129
86,7,15,4,6,8,7,9,12,26,37,131
87,7,15,4,6,8,7,10,12,26,38,133
88,7,15,4,6,8,7,10,12,27,39,135
89,7,15,4,6,8,8,10,12,27,39,136
90,9,15,5,6,8,8,10,12,27,40,140
91,9,15,5,6,8,8,11,13,27,41,143
92,9,15,5,6,8,8,11,13,27,41,143
93,9,15,5,6,8,8,11,13,27,41,143
94,9,15,5,6,9,8,11,13,27,43,146
95,9,15,5,6,9,8,11,13,27,44,147
96,9,15,5,6,9,8,11,13,28,45,149
97,10,15,5,6,9,8,11,13,29,47,153
98,10,16,5,6,9,8,11,13,29,48,155
99,10,16,6,6,11,8,11,13,31,50,162
100,10,16,6,7,11,8,11,13,31,52,165
101,10,16,6,8,11,8,11,13,32,52,167
102,10,17,6,8,11,8,11,14,32,52,169
103,10,17,6,8,11,8,12,15,36,52,175
104,10,17,6,8,11,8,12,15,36,55,178
105,10,18,6,8,11,8,12,15,36,56,180
106,10,18,6,8,11,8,13,15,37,56,182
107,10,20,6,8,11,8,13,16,37,56,185
108,10,20,6,8,11,8,13,16,37,56,185
109,10,20,6,8,11,8,13,16,38,57,187
110,10,20,6,8,11,8,13,16,38,59,189
111,10,21,6,8,12,8,13,16,38,61,193
112,10,21,7,9,12,10,13,16,40,61,199
113,10,22,7,9,12,10,13,16,40,61,200
114,10,22,7,9,12,11,14,17,40,62,204
115,10,22,7,9,12,11,14,17,41,64,207
116,10,22,7,10,12,12,15,17,42,64,211
117,10,22,7,10,12,12,15,18,42,64,212
118,10,23,7,10,12,12,16,18,42,66,216
119,10,23,7,10,13,12,17,18,42,66,218
120,11,25,7,10,14,13,17,18,42,67,224
121,11,25,7,10,14,14,17,19,42,68,227
122,11,25,8,10,14,14,17,19,42,68,228
123,11,25,9,10,15,14,17,19,43,68,231
124,11,27,9,10,16,14,17,19,43,68,234
125,11,27,9,10,16,14,17,20,43,68,235
126,12,27,9,10,16,14,17,20,43,68,236
127,12,27,9,10,16,14,17,20,43,70,238
128,12,28,9,10,16,16,17,20,43,70,241
129,12,30,10,10,16,16,17,20,43,71,245
130,13,30,11,10,16,16,17,20,43,72,248
131,13,30,11,10,19,16,17,20,44,74,254
132,13,31,11,10,20,16,17,20,44,74,256
133,13,31,11,10,20,16,17,20,46,75,259
134,13,31,11,10,21,16,17,20,46,76,261
135,13,33,12,10,22,16,17,20,46,76,265
136,13,33,12,10,22,16,18,20,46,76,266
137,13,33,12,10,22,16,18,20,46,76,266
138,13,33,12,10,22,16,18,20,46,76,266
139,13,33,12,10,22,16,18,20,46,76,266
140,14,33,12,10,22,17,19,20,46,76,269
141,15,33,12,10,22,17,19,21,47,77,273
142,15,34,13,10,22,17,19,21,49,77,277
143,15,34,13,10,22,17,20,22,49,77,279
144,15,34,13,10,22,17,20,22,50,78,281
145,15,34,13,10,22,17,20,22,53,78,284
146,15,34,13,11,23,17,21,22,53,78,287
147,15,34,13,11,23,17,21,23,53,78,288
148,15,34,14,11,23,17,21,23,53,78,289
149,15,34,15,11,23,18,21,23,54,78,292
150,15,35,15,11,23,18,21,24,54,78,294
151,15,35,15,11,23,18,22,24,54,78,295
152,15,35,15,11,23,18,22,24,56,79,298
153,15,35,15,11,24,18,22,25,56,79,300
