method,id,mutation_number,expected_label,predicted_label,original_folder,image_path,loss,ID_0.68,ID_0.9,ID_0.95,ID_0.99,ID_0.999,ID_0.9999,ID_0.99999,drop,mutation_number_real
_C_C_IG,0,264.0,3,5,../runs/log03-15_00-24_3_C_C_IG/individual_logs/0.csv,../result/digits/_C_C_IG/digit_3_id_0,0.15068342,1,1,1,1,1,1,1,False,263.0
_C_C_IG,1,572.0,3,2,../runs/log03-15_00-24_3_C_C_IG/individual_logs/1.csv,../result/digits/_C_C_IG/digit_3_id_1,0.25309587,0,0,1,1,1,1,1,False,571.0
_C_C_IG,2,282.0,3,2,../runs/log03-15_00-24_3_C_C_IG/individual_logs/2.csv,../result/digits/_C_C_IG/digit_3_id_2,0.17016451,1,1,1,1,1,1,1,False,281.0
_C_C_IG,3,615.0,3,2,../runs/log03-15_00-24_3_C_C_IG/individual_logs/3.csv,../result/digits/_C_C_IG/digit_3_id_3,0.17507985,1,1,1,1,1,1,1,False,614.0
_C_C_IG,4,110.0,3,7,../runs/log03-15_00-24_3_C_C_IG/individual_logs/4.csv,../result/digits/_C_C_IG/digit_3_id_4,0.1520309,1,1,1,1,1,1,1,False,109.0
_C_C_IG,5,171.0,3,5,../runs/log03-15_00-24_3_C_C_IG/individual_logs/5.csv,../result/digits/_C_C_IG/digit_3_id_5,0.18960702,0,1,1,1,1,1,1,False,170.0
_C_C_IG,6,74.0,3,5,../runs/log03-15_00-24_3_C_C_IG/individual_logs/6.csv,../result/digits/_C_C_IG/digit_3_id_6,0.19600606,0,1,1,1,1,1,1,False,73.0
_C_C_IG,7,77.0,3,7,../runs/log03-15_00-24_3_C_C_IG/individual_logs/7.csv,../result/digits/_C_C_IG/digit_3_id_7,0.21720111,0,1,1,1,1,1,1,False,76.0
_C_C_IG,8,533.0,3,5,../runs/log03-15_00-24_3_C_C_IG/individual_logs/8.csv,../result/digits/_C_C_IG/digit_3_id_8,0.20613936,0,1,1,1,1,1,1,False,532.0
_C_C_IG,9,80.0,3,5,../runs/log03-15_00-24_3_C_C_IG/individual_logs/9.csv,../result/digits/_C_C_IG/digit_3_id_9,0.15337802,1,1,1,1,1,1,1,False,79.0
_C_C_IG,10,91.0,3,5,../runs/log03-15_00-24_3_C_C_IG/individual_logs/10.csv,../result/digits/_C_C_IG/digit_3_id_10,0.14317222,1,1,1,1,1,1,1,False,90.0
_C_C_IG,11,285.0,3,2,../runs/log03-15_00-24_3_C_C_IG/individual_logs/11.csv,../result/digits/_C_C_IG/digit_3_id_11,0.26006976,0,0,1,1,1,1,1,False,284.0
_C_C_IG,12,51.0,3,2,../runs/log03-15_00-24_3_C_C_IG/individual_logs/12.csv,../result/digits/_C_C_IG/digit_3_id_12,0.1923723,0,1,1,1,1,1,1,False,50.0
_C_C_IG,13,304.0,3,2,../runs/log03-15_00-24_3_C_C_IG/individual_logs/13.csv,../result/digits/_C_C_IG/digit_3_id_13,0.1983877,0,1,1,1,1,1,1,False,303.0
_C_C_IG,14,459.0,3,2,../runs/log03-15_00-24_3_C_C_IG/individual_logs/14.csv,../result/digits/_C_C_IG/digit_3_id_14,0.15518914,1,1,1,1,1,1,1,False,458.0
_C_C_IG,15,137.0,3,2,../runs/log03-15_00-24_3_C_C_IG/individual_logs/15.csv,../result/digits/_C_C_IG/digit_3_id_15,0.15756853,1,1,1,1,1,1,1,False,136.0
_C_C_IG,16,445.0,3,4,../runs/log03-15_00-24_3_C_C_IG/individual_logs/16.csv,../result/digits/_C_C_IG/digit_3_id_16,0.24376884,0,0,1,1,1,1,1,False,444.0
_C_C_IG,17,817.0,3,7,../runs/log03-15_00-24_3_C_C_IG/individual_logs/17.csv,../result/digits/_C_C_IG/digit_3_id_17,0.19914679,0,1,1,1,1,1,1,False,816.0
_C_C_IG,19,383.0,3,2,../runs/log03-15_00-24_3_C_C_IG/individual_logs/19.csv,../result/digits/_C_C_IG/digit_3_id_19,0.19204985,0,1,1,1,1,1,1,False,382.0
_C_C_IG,20,761.0,3,2,../runs/log03-15_00-24_3_C_C_IG/individual_logs/20.csv,../result/digits/_C_C_IG/digit_3_id_20,0.18721199,0,1,1,1,1,1,1,False,760.0
_C_C_IG,21,169.0,3,5,../runs/log03-15_00-24_3_C_C_IG/individual_logs/21.csv,../result/digits/_C_C_IG/digit_3_id_21,0.12812178,1,1,1,1,1,1,1,False,168.0
_C_C_IG,23,526.0,3,2,../runs/log03-15_00-24_3_C_C_IG/individual_logs/23.csv,../result/digits/_C_C_IG/digit_3_id_23,0.1861003,0,1,1,1,1,1,1,False,525.0
_C_C_IG,24,742.0,3,2,../runs/log03-15_00-24_3_C_C_IG/individual_logs/24.csv,../result/digits/_C_C_IG/digit_3_id_24,0.18885347,0,1,1,1,1,1,1,False,741.0
_C_C_IG,25,338.0,3,8,../runs/log03-15_00-24_3_C_C_IG/individual_logs/25.csv,../result/digits/_C_C_IG/digit_3_id_25,0.16499712,1,1,1,1,1,1,1,False,337.0
_C_C_IG,26,282.0,3,2,../runs/log03-15_00-24_3_C_C_IG/individual_logs/26.csv,../result/digits/_C_C_IG/digit_3_id_26,0.14894328,1,1,1,1,1,1,1,False,281.0
_C_C_IG,27,275.0,3,2,../runs/log03-15_00-24_3_C_C_IG/individual_logs/27.csv,../result/digits/_C_C_IG/digit_3_id_27,0.19617839,0,1,1,1,1,1,1,False,274.0
_C_C_IG,28,235.0,3,2,../runs/log03-15_00-24_3_C_C_IG/individual_logs/28.csv,../result/digits/_C_C_IG/digit_3_id_28,0.16075057,1,1,1,1,1,1,1,False,234.0
_C_C_IG,30,327.0,3,7,../runs/log03-15_00-24_3_C_C_IG/individual_logs/30.csv,../result/digits/_C_C_IG/digit_3_id_30,0.2068988,0,1,1,1,1,1,1,False,326.0
_C_C_IG,31,235.0,3,2,../runs/log03-15_00-24_3_C_C_IG/individual_logs/31.csv,../result/digits/_C_C_IG/digit_3_id_31,0.17369615,1,1,1,1,1,1,1,False,234.0
_C_C_IG,32,472.0,3,1,../runs/log03-15_00-24_3_C_C_IG/individual_logs/32.csv,../result/digits/_C_C_IG/digit_3_id_32,0.20589101,0,1,1,1,1,1,1,False,471.0
_C_C_IG,33,383.0,3,5,../runs/log03-15_00-24_3_C_C_IG/individual_logs/33.csv,../result/digits/_C_C_IG/digit_3_id_33,0.22019963,0,1,1,1,1,1,1,False,382.0
_C_C_IG,34,162.0,3,2,../runs/log03-15_00-24_3_C_C_IG/individual_logs/34.csv,../result/digits/_C_C_IG/digit_3_id_34,0.19699287,0,1,1,1,1,1,1,False,161.0
_C_C_IG,35,391.0,3,2,../runs/log03-15_00-24_3_C_C_IG/individual_logs/35.csv,../result/digits/_C_C_IG/digit_3_id_35,0.17394626,1,1,1,1,1,1,1,False,390.0
_C_C_IG,36,291.0,3,5,../runs/log03-15_00-24_3_C_C_IG/individual_logs/36.csv,../result/digits/_C_C_IG/digit_3_id_36,0.13620359,1,1,1,1,1,1,1,False,290.0
_C_C_IG,37,489.0,3,5,../runs/log03-15_00-24_3_C_C_IG/individual_logs/37.csv,../result/digits/_C_C_IG/digit_3_id_37,0.24312015,0,0,1,1,1,1,1,False,488.0
_C_C_IG,38,161.0,3,7,../runs/log03-15_00-24_3_C_C_IG/individual_logs/38.csv,../result/digits/_C_C_IG/digit_3_id_38,0.15186079,1,1,1,1,1,1,1,False,160.0
_C_C_IG,39,301.0,3,8,../runs/log03-15_00-24_3_C_C_IG/individual_logs/39.csv,../result/digits/_C_C_IG/digit_3_id_39,0.17791814,1,1,1,1,1,1,1,False,300.0
_C_C_IG,40,939.0,3,2,../runs/log03-15_00-24_3_C_C_IG/individual_logs/40.csv,../result/digits/_C_C_IG/digit_3_id_40,0.18915944,0,1,1,1,1,1,1,False,938.0
_C_C_IG,41,85.0,3,2,../runs/log03-15_00-24_3_C_C_IG/individual_logs/41.csv,../result/digits/_C_C_IG/digit_3_id_41,0.17251669,1,1,1,1,1,1,1,False,84.0
_C_C_IG,42,346.0,3,7,../runs/log03-15_00-24_3_C_C_IG/individual_logs/42.csv,../result/digits/_C_C_IG/digit_3_id_42,0.2565966,0,0,1,1,1,1,1,False,345.0
_C_C_IG,43,329.0,3,2,../runs/log03-15_00-24_3_C_C_IG/individual_logs/43.csv,../result/digits/_C_C_IG/digit_3_id_43,0.21790674,0,1,1,1,1,1,1,False,328.0
_C_C_IG,44,810.0,3,9,../runs/log03-15_00-24_3_C_C_IG/individual_logs/44.csv,../result/digits/_C_C_IG/digit_3_id_44,0.16565241,1,1,1,1,1,1,1,False,809.0
_C_C_IG,45,507.0,3,5,../runs/log03-15_00-24_3_C_C_IG/individual_logs/45.csv,../result/digits/_C_C_IG/digit_3_id_45,0.18369013,0,1,1,1,1,1,1,False,506.0
_C_C_IG,49,69.0,3,5,../runs/log03-15_00-24_3_C_C_IG/individual_logs/49.csv,../result/digits/_C_C_IG/digit_3_id_49,0.21176587,0,1,1,1,1,1,1,False,68.0
_C_C_IG,50,961.0,3,2,../runs/log03-15_00-24_3_C_C_IG/individual_logs/50.csv,../result/digits/_C_C_IG/digit_3_id_50,0.129088,1,1,1,1,1,1,1,False,960.0
_C_C_IG,51,596.0,3,8,../runs/log03-15_00-24_3_C_C_IG/individual_logs/51.csv,../result/digits/_C_C_IG/digit_3_id_51,0.20423597,0,1,1,1,1,1,1,False,595.0
_C_C_IG,52,896.0,3,5,../runs/log03-15_00-24_3_C_C_IG/individual_logs/52.csv,../result/digits/_C_C_IG/digit_3_id_52,0.11428559,1,1,1,1,1,1,1,False,895.0
_C_C_IG,53,503.0,3,8,../runs/log03-15_00-24_3_C_C_IG/individual_logs/53.csv,../result/digits/_C_C_IG/digit_3_id_53,0.16136345,1,1,1,1,1,1,1,False,502.0
_C_C_IG,55,409.0,3,7,../runs/log03-15_00-24_3_C_C_IG/individual_logs/55.csv,../result/digits/_C_C_IG/digit_3_id_55,0.1689651,1,1,1,1,1,1,1,False,408.0
_C_C_IG,56,337.0,3,7,../runs/log03-15_00-24_3_C_C_IG/individual_logs/56.csv,../result/digits/_C_C_IG/digit_3_id_56,0.17004469,1,1,1,1,1,1,1,False,336.0
_C_C_IG,57,444.0,3,2,../runs/log03-15_00-24_3_C_C_IG/individual_logs/57.csv,../result/digits/_C_C_IG/digit_3_id_57,0.20232227,0,1,1,1,1,1,1,False,443.0
_C_C_IG,58,578.0,3,5,../runs/log03-15_00-24_3_C_C_IG/individual_logs/58.csv,../result/digits/_C_C_IG/digit_3_id_58,0.13093664,1,1,1,1,1,1,1,False,577.0
_C_C_IG,59,249.0,3,2,../runs/log03-15_00-24_3_C_C_IG/individual_logs/59.csv,../result/digits/_C_C_IG/digit_3_id_59,0.26514065,0,0,1,1,1,1,1,False,248.0
_C_C_IG,61,799.0,3,2,../runs/log03-15_00-24_3_C_C_IG/individual_logs/61.csv,../result/digits/_C_C_IG/digit_3_id_61,0.14692098,1,1,1,1,1,1,1,False,798.0
_C_C_IG,62,380.0,3,5,../runs/log03-15_00-24_3_C_C_IG/individual_logs/62.csv,../result/digits/_C_C_IG/digit_3_id_62,0.17912288,1,1,1,1,1,1,1,False,379.0
_C_C_IG,63,249.0,3,9,../runs/log03-15_00-24_3_C_C_IG/individual_logs/63.csv,../result/digits/_C_C_IG/digit_3_id_63,0.13447893,1,1,1,1,1,1,1,False,248.0
_C_C_IG,64,120.0,3,2,../runs/log03-15_00-24_3_C_C_IG/individual_logs/64.csv,../result/digits/_C_C_IG/digit_3_id_64,0.2265718,0,1,1,1,1,1,1,False,119.0
_C_C_IG,65,245.0,3,2,../runs/log03-15_00-24_3_C_C_IG/individual_logs/65.csv,../result/digits/_C_C_IG/digit_3_id_65,0.2755161,0,0,0,1,1,1,1,False,244.0
_C_C_IG,66,408.0,3,9,../runs/log03-15_00-24_3_C_C_IG/individual_logs/66.csv,../result/digits/_C_C_IG/digit_3_id_66,0.17877312,1,1,1,1,1,1,1,False,407.0
_C_C_IG,67,277.0,3,2,../runs/log03-15_00-24_3_C_C_IG/individual_logs/67.csv,../result/digits/_C_C_IG/digit_3_id_67,0.22916026,0,1,1,1,1,1,1,False,276.0
_C_C_IG,68,301.0,3,2,../runs/log03-15_00-24_3_C_C_IG/individual_logs/68.csv,../result/digits/_C_C_IG/digit_3_id_68,0.18086699,1,1,1,1,1,1,1,False,300.0
_C_C_IG,69,223.0,3,5,../runs/log03-15_00-24_3_C_C_IG/individual_logs/69.csv,../result/digits/_C_C_IG/digit_3_id_69,0.18779653,0,1,1,1,1,1,1,False,222.0
_C_C_IG,70,621.0,3,2,../runs/log03-15_00-24_3_C_C_IG/individual_logs/70.csv,../result/digits/_C_C_IG/digit_3_id_70,0.16764832,1,1,1,1,1,1,1,False,620.0
_C_C_IG,71,336.0,3,2,../runs/log03-15_00-24_3_C_C_IG/individual_logs/71.csv,../result/digits/_C_C_IG/digit_3_id_71,0.22826031,0,1,1,1,1,1,1,False,335.0
_C_C_IG,72,156.0,3,2,../runs/log03-15_00-24_3_C_C_IG/individual_logs/72.csv,../result/digits/_C_C_IG/digit_3_id_72,0.18193148,1,1,1,1,1,1,1,False,155.0
_C_C_IG,73,497.0,3,6,../runs/log03-15_00-24_3_C_C_IG/individual_logs/73.csv,../result/digits/_C_C_IG/digit_3_id_73,0.16345125,1,1,1,1,1,1,1,False,496.0
_C_C_IG,74,439.0,3,5,../runs/log03-15_00-24_3_C_C_IG/individual_logs/74.csv,../result/digits/_C_C_IG/digit_3_id_74,0.17662679,1,1,1,1,1,1,1,False,438.0
_C_C_IG,75,545.0,3,7,../runs/log03-15_00-24_3_C_C_IG/individual_logs/75.csv,../result/digits/_C_C_IG/digit_3_id_75,0.17987849,1,1,1,1,1,1,1,False,544.0
_C_C_IG,76,549.0,3,2,../runs/log03-15_00-24_3_C_C_IG/individual_logs/76.csv,../result/digits/_C_C_IG/digit_3_id_76,0.16335301,1,1,1,1,1,1,1,False,548.0
_C_C_IG,77,419.0,3,2,../runs/log03-15_00-24_3_C_C_IG/individual_logs/77.csv,../result/digits/_C_C_IG/digit_3_id_77,0.19509095,0,1,1,1,1,1,1,False,418.0
_C_C_IG,78,430.0,3,2,../runs/log03-15_00-24_3_C_C_IG/individual_logs/78.csv,../result/digits/_C_C_IG/digit_3_id_78,0.21180184,0,1,1,1,1,1,1,False,429.0
_C_C_IG,79,288.0,3,5,../runs/log03-15_00-24_3_C_C_IG/individual_logs/79.csv,../result/digits/_C_C_IG/digit_3_id_79,0.20738602,0,1,1,1,1,1,1,False,287.0
_C_C_IG,80,265.0,3,7,../runs/log03-15_00-24_3_C_C_IG/individual_logs/80.csv,../result/digits/_C_C_IG/digit_3_id_80,0.18697096,0,1,1,1,1,1,1,False,264.0
_C_C_IG,81,431.0,3,7,../runs/log03-15_00-24_3_C_C_IG/individual_logs/81.csv,../result/digits/_C_C_IG/digit_3_id_81,0.19307351,0,1,1,1,1,1,1,False,430.0
_C_C_IG,83,340.0,3,6,../runs/log03-15_00-24_3_C_C_IG/individual_logs/83.csv,../result/digits/_C_C_IG/digit_3_id_83,0.1317126,1,1,1,1,1,1,1,False,339.0
_C_C_IG,84,1.0,3,2,../runs/log03-15_00-24_3_C_C_IG/individual_logs/84.csv,../result/digits/_C_C_IG/digit_3_id_84,0.122520514,1,1,1,1,1,1,1,True,0.0
_C_C_IG,85,462.0,3,7,../runs/log03-15_00-24_3_C_C_IG/individual_logs/85.csv,../result/digits/_C_C_IG/digit_3_id_85,0.14896119,1,1,1,1,1,1,1,False,461.0
_C_C_IG,86,240.0,3,5,../runs/log03-15_00-24_3_C_C_IG/individual_logs/86.csv,../result/digits/_C_C_IG/digit_3_id_86,0.17518163,1,1,1,1,1,1,1,False,239.0
_C_C_IG,91,110.0,3,5,../runs/log03-15_00-24_3_C_C_IG/individual_logs/91.csv,../result/digits/_C_C_IG/digit_3_id_91,0.19141796,0,1,1,1,1,1,1,False,109.0
_C_C_IG,92,356.0,3,7,../runs/log03-15_00-24_3_C_C_IG/individual_logs/92.csv,../result/digits/_C_C_IG/digit_3_id_92,0.19657046,0,1,1,1,1,1,1,False,355.0
_C_C_IG,93,191.0,3,2,../runs/log03-15_00-24_3_C_C_IG/individual_logs/93.csv,../result/digits/_C_C_IG/digit_3_id_93,0.20050852,0,1,1,1,1,1,1,False,190.0
_C_C_IG,94,252.0,3,7,../runs/log03-15_00-24_3_C_C_IG/individual_logs/94.csv,../result/digits/_C_C_IG/digit_3_id_94,0.19858092,0,1,1,1,1,1,1,False,251.0
_C_C_IG,95,859.0,3,2,../runs/log03-15_00-24_3_C_C_IG/individual_logs/95.csv,../result/digits/_C_C_IG/digit_3_id_95,0.19065881,0,1,1,1,1,1,1,False,858.0
_C_C_IG,96,175.0,3,2,../runs/log03-15_00-24_3_C_C_IG/individual_logs/96.csv,../result/digits/_C_C_IG/digit_3_id_96,0.1985793,0,1,1,1,1,1,1,False,174.0
_C_C_IG,97,216.0,3,8,../runs/log03-15_00-24_3_C_C_IG/individual_logs/97.csv,../result/digits/_C_C_IG/digit_3_id_97,0.1618079,1,1,1,1,1,1,1,False,215.0
_C_C_IG,98,173.0,3,9,../runs/log03-15_00-24_3_C_C_IG/individual_logs/98.csv,../result/digits/_C_C_IG/digit_3_id_98,0.20296623,0,1,1,1,1,1,1,False,172.0
_C_C_IG,99,240.0,3,2,../runs/log03-15_00-24_3_C_C_IG/individual_logs/99.csv,../result/digits/_C_C_IG/digit_3_id_99,0.27650008,0,0,0,1,1,1,1,False,239.0
_C_C_IG,101,417.0,3,5,../runs/log03-15_00-24_3_C_C_IG/individual_logs/101.csv,../result/digits/_C_C_IG/digit_3_id_101,0.15037426,1,1,1,1,1,1,1,False,416.0
_C_C_IG,102,113.0,3,5,../runs/log03-15_00-24_3_C_C_IG/individual_logs/102.csv,../result/digits/_C_C_IG/digit_3_id_102,0.13805856,1,1,1,1,1,1,1,False,112.0
_C_C_IG,103,477.0,3,5,../runs/log03-15_00-24_3_C_C_IG/individual_logs/103.csv,../result/digits/_C_C_IG/digit_3_id_103,0.21248733,0,1,1,1,1,1,1,False,476.0
_C_C_IG,104,39.0,3,5,../runs/log03-15_00-24_3_C_C_IG/individual_logs/104.csv,../result/digits/_C_C_IG/digit_3_id_104,0.2526713,0,0,1,1,1,1,1,False,38.0
_C_C_IG,105,165.0,3,2,../runs/log03-15_00-24_3_C_C_IG/individual_logs/105.csv,../result/digits/_C_C_IG/digit_3_id_105,0.23867568,0,0,1,1,1,1,1,False,164.0
_C_C_IG,106,133.0,3,2,../runs/log03-15_00-24_3_C_C_IG/individual_logs/106.csv,../result/digits/_C_C_IG/digit_3_id_106,0.23843758,0,0,1,1,1,1,1,False,132.0
_C_C_IG,107,754.0,3,5,../runs/log03-15_00-24_3_C_C_IG/individual_logs/107.csv,../result/digits/_C_C_IG/digit_3_id_107,0.14566135,1,1,1,1,1,1,1,False,753.0
_C_C_IG,108,258.0,3,2,../runs/log03-15_00-24_3_C_C_IG/individual_logs/108.csv,../result/digits/_C_C_IG/digit_3_id_108,0.18358512,0,1,1,1,1,1,1,False,257.0
_C_C_IG,109,72.0,3,2,../runs/log03-15_00-24_3_C_C_IG/individual_logs/109.csv,../result/digits/_C_C_IG/digit_3_id_109,0.25985742,0,0,1,1,1,1,1,False,71.0
_C_C_IG,110,292.0,3,5,../runs/log03-15_00-24_3_C_C_IG/individual_logs/110.csv,../result/digits/_C_C_IG/digit_3_id_110,0.20691541,0,1,1,1,1,1,1,False,291.0
_C_C_IG,111,793.0,3,8,../runs/log03-15_00-24_3_C_C_IG/individual_logs/111.csv,../result/digits/_C_C_IG/digit_3_id_111,0.18136382,1,1,1,1,1,1,1,False,792.0
_C_C_IG,112,215.0,3,5,../runs/log03-15_00-24_3_C_C_IG/individual_logs/112.csv,../result/digits/_C_C_IG/digit_3_id_112,0.19984405,0,1,1,1,1,1,1,False,214.0
_C_C_IG,113,277.0,3,1,../runs/log03-15_00-24_3_C_C_IG/individual_logs/113.csv,../result/digits/_C_C_IG/digit_3_id_113,0.31847975,0,0,0,1,1,1,1,False,276.0
_C_C_IG,114,372.0,3,6,../runs/log03-15_00-24_3_C_C_IG/individual_logs/114.csv,../result/digits/_C_C_IG/digit_3_id_114,0.1940063,0,1,1,1,1,1,1,False,371.0
_C_C_IG,115,537.0,3,7,../runs/log03-15_00-24_3_C_C_IG/individual_logs/115.csv,../result/digits/_C_C_IG/digit_3_id_115,0.18702401,0,1,1,1,1,1,1,False,536.0
