method,id,mutation_number,expected_label,predicted_label,original_folder,image_path,loss,ID_0.68,ID_0.9,ID_0.95,ID_0.99,ID_0.999,ID_0.9999,ID_0.99999,drop,mutation_number_real
_C_C_FSC,0,38.0,8,3,../runs/log03-15_00-15_8_C_C_FSC/individual_logs/0.csv,../result/digits/_C_C_FSC/digit_8_id_0,0.1923132,0,1,1,1,1,1,1,False,37.0
_C_C_FSC,1,154.0,8,2,../runs/log03-15_00-15_8_C_C_FSC/individual_logs/1.csv,../result/digits/_C_C_FSC/digit_8_id_1,0.23536669,0,1,1,1,1,1,1,False,153.0
_C_C_FSC,2,203.0,8,2,../runs/log03-15_00-15_8_C_C_FSC/individual_logs/2.csv,../result/digits/_C_C_FSC/digit_8_id_2,0.17658572,1,1,1,1,1,1,1,False,202.0
_C_C_FSC,3,96.0,8,2,../runs/log03-15_00-15_8_C_C_FSC/individual_logs/3.csv,../result/digits/_C_C_FSC/digit_8_id_3,0.19939105,0,1,1,1,1,1,1,False,95.0
_C_C_FSC,4,81.0,8,3,../runs/log03-15_00-15_8_C_C_FSC/individual_logs/4.csv,../result/digits/_C_C_FSC/digit_8_id_4,0.23668678,0,1,1,1,1,1,1,False,80.0
_C_C_FSC,5,130.0,8,2,../runs/log03-15_00-15_8_C_C_FSC/individual_logs/5.csv,../result/digits/_C_C_FSC/digit_8_id_5,0.24275905,0,0,1,1,1,1,1,False,129.0
_C_C_FSC,6,63.0,8,2,../runs/log03-15_00-15_8_C_C_FSC/individual_logs/6.csv,../result/digits/_C_C_FSC/digit_8_id_6,0.17913394,1,1,1,1,1,1,1,False,62.0
_C_C_FSC,7,175.0,8,4,../runs/log03-15_00-15_8_C_C_FSC/individual_logs/7.csv,../result/digits/_C_C_FSC/digit_8_id_7,0.19131173,0,1,1,1,1,1,1,False,174.0
_C_C_FSC,8,168.0,8,4,../runs/log03-15_00-15_8_C_C_FSC/individual_logs/8.csv,../result/digits/_C_C_FSC/digit_8_id_8,0.28797692,0,0,0,1,1,1,1,False,167.0
_C_C_FSC,9,39.0,8,2,../runs/log03-15_00-15_8_C_C_FSC/individual_logs/9.csv,../result/digits/_C_C_FSC/digit_8_id_9,0.15075485,1,1,1,1,1,1,1,False,38.0
_C_C_FSC,10,112.0,8,6,../runs/log03-15_00-15_8_C_C_FSC/individual_logs/10.csv,../result/digits/_C_C_FSC/digit_8_id_10,0.24567409,0,0,1,1,1,1,1,False,111.0
_C_C_FSC,11,95.0,8,2,../runs/log03-15_00-15_8_C_C_FSC/individual_logs/11.csv,../result/digits/_C_C_FSC/digit_8_id_11,0.23798439,0,1,1,1,1,1,1,False,94.0
_C_C_FSC,12,9.0,8,4,../runs/log03-15_00-15_8_C_C_FSC/individual_logs/12.csv,../result/digits/_C_C_FSC/digit_8_id_12,0.27720532,0,0,0,1,1,1,1,False,8.0
_C_C_FSC,13,68.0,8,1,../runs/log03-15_00-15_8_C_C_FSC/individual_logs/13.csv,../result/digits/_C_C_FSC/digit_8_id_13,0.19934018,0,1,1,1,1,1,1,False,67.0
_C_C_FSC,14,115.0,8,3,../runs/log03-15_00-15_8_C_C_FSC/individual_logs/14.csv,../result/digits/_C_C_FSC/digit_8_id_14,0.24391118,0,0,1,1,1,1,1,False,114.0
_C_C_FSC,15,50.0,8,2,../runs/log03-15_00-15_8_C_C_FSC/individual_logs/15.csv,../result/digits/_C_C_FSC/digit_8_id_15,0.21811949,0,1,1,1,1,1,1,False,49.0
_C_C_FSC,16,122.0,8,3,../runs/log03-15_00-15_8_C_C_FSC/individual_logs/16.csv,../result/digits/_C_C_FSC/digit_8_id_16,0.2734027,0,0,0,1,1,1,1,False,121.0
_C_C_FSC,17,56.0,8,4,../runs/log03-15_00-15_8_C_C_FSC/individual_logs/17.csv,../result/digits/_C_C_FSC/digit_8_id_17,0.20379245,0,1,1,1,1,1,1,False,55.0
_C_C_FSC,18,226.0,8,1,../runs/log03-15_00-15_8_C_C_FSC/individual_logs/18.csv,../result/digits/_C_C_FSC/digit_8_id_18,0.22726822,0,1,1,1,1,1,1,False,225.0
_C_C_FSC,19,111.0,8,2,../runs/log03-15_00-15_8_C_C_FSC/individual_logs/19.csv,../result/digits/_C_C_FSC/digit_8_id_19,0.2307139,0,1,1,1,1,1,1,False,110.0
