method,id,mutation_number,expected_label,predicted_label,original_folder,image_path,loss,ID_0.68,ID_0.9,ID_0.95,ID_0.99,ID_0.999,ID_0.9999,ID_0.99999,drop,mutation_number_real
_C_R_FSC,1,103.0,0,5,../runs/log03-14_19-32_0_C_R_FSC/individual_logs/1.csv,../result/digits/_C_R_FSC/digit_0_id_1,0.230996,0,1,1,1,1,1,1,False,102.0
_C_R_FSC,2,83.0,0,3,../runs/log03-14_19-32_0_C_R_FSC/individual_logs/2.csv,../result/digits/_C_R_FSC/digit_0_id_2,0.23196507,0,1,1,1,1,1,1,False,82.0
_C_R_FSC,3,291.0,0,8,../runs/log03-14_19-32_0_C_R_FSC/individual_logs/3.csv,../result/digits/_C_R_FSC/digit_0_id_3,0.23208073,0,1,1,1,1,1,1,False,290.0
_C_R_FSC,4,869.0,0,2,../runs/log03-14_19-32_0_C_R_FSC/individual_logs/4.csv,../result/digits/_C_R_FSC/digit_0_id_4,0.20896961,0,1,1,1,1,1,1,False,868.0
_C_R_FSC,5,833.0,0,7,../runs/log03-14_19-32_0_C_R_FSC/individual_logs/5.csv,../result/digits/_C_R_FSC/digit_0_id_5,0.36629307,0,0,0,0,1,1,1,False,832.0
_C_R_FSC,7,730.0,0,2,../runs/log03-14_19-32_0_C_R_FSC/individual_logs/7.csv,../result/digits/_C_R_FSC/digit_0_id_7,0.33229068,0,0,0,0,1,1,1,False,729.0
_C_R_FSC,9,73.0,0,8,../runs/log03-14_19-32_0_C_R_FSC/individual_logs/9.csv,../result/digits/_C_R_FSC/digit_0_id_9,0.21130697,0,1,1,1,1,1,1,False,72.0
_C_R_FSC,10,57.0,0,2,../runs/log03-14_19-32_0_C_R_FSC/individual_logs/10.csv,../result/digits/_C_R_FSC/digit_0_id_10,0.25151065,0,0,1,1,1,1,1,False,56.0
_C_R_FSC,11,187.0,0,7,../runs/log03-14_19-32_0_C_R_FSC/individual_logs/11.csv,../result/digits/_C_R_FSC/digit_0_id_11,0.27788898,0,0,0,1,1,1,1,False,186.0
_C_R_FSC,13,228.0,0,4,../runs/log03-14_19-32_0_C_R_FSC/individual_logs/13.csv,../result/digits/_C_R_FSC/digit_0_id_13,0.21305978,0,1,1,1,1,1,1,False,227.0
_C_R_FSC,14,558.0,0,7,../runs/log03-14_19-32_0_C_R_FSC/individual_logs/14.csv,../result/digits/_C_R_FSC/digit_0_id_14,0.36909992,0,0,0,0,1,1,1,False,557.0
_C_R_FSC,15,240.0,0,6,../runs/log03-14_19-32_0_C_R_FSC/individual_logs/15.csv,../result/digits/_C_R_FSC/digit_0_id_15,0.25600228,0,0,1,1,1,1,1,False,239.0
_C_R_FSC,16,7.0,0,4,../runs/log03-14_19-32_0_C_R_FSC/individual_logs/16.csv,../result/digits/_C_R_FSC/digit_0_id_16,0.2321937,0,1,1,1,1,1,1,False,6.0
_C_R_FSC,18,462.0,0,7,../runs/log03-14_19-32_0_C_R_FSC/individual_logs/18.csv,../result/digits/_C_R_FSC/digit_0_id_18,0.30100998,0,0,0,1,1,1,1,False,461.0
_C_R_FSC,19,245.0,0,7,../runs/log03-14_19-32_0_C_R_FSC/individual_logs/19.csv,../result/digits/_C_R_FSC/digit_0_id_19,0.16290486,1,1,1,1,1,1,1,False,244.0
_C_R_FSC,20,756.0,0,2,../runs/log03-14_19-32_0_C_R_FSC/individual_logs/20.csv,../result/digits/_C_R_FSC/digit_0_id_20,0.23997821,0,0,1,1,1,1,1,False,755.0
_C_R_FSC,21,307.0,0,5,../runs/log03-14_19-32_0_C_R_FSC/individual_logs/21.csv,../result/digits/_C_R_FSC/digit_0_id_21,0.44227743,0,0,0,0,0,1,1,False,306.0
_C_R_FSC,22,197.0,0,2,../runs/log03-14_19-32_0_C_R_FSC/individual_logs/22.csv,../result/digits/_C_R_FSC/digit_0_id_22,0.23866545,0,0,1,1,1,1,1,False,196.0
_C_R_FSC,23,465.0,0,5,../runs/log03-14_19-32_0_C_R_FSC/individual_logs/23.csv,../result/digits/_C_R_FSC/digit_0_id_23,0.57691085,0,0,0,0,0,0,0,False,464.0
_C_R_FSC,24,649.0,0,7,../runs/log03-14_19-32_0_C_R_FSC/individual_logs/24.csv,../result/digits/_C_R_FSC/digit_0_id_24,0.3516395,0,0,0,0,1,1,1,False,648.0
_C_R_FSC,25,901.0,0,5,../runs/log03-14_19-32_0_C_R_FSC/individual_logs/25.csv,../result/digits/_C_R_FSC/digit_0_id_25,0.5201985,0,0,0,0,0,0,1,False,900.0
_C_R_FSC,26,457.0,0,5,../runs/log03-14_19-32_0_C_R_FSC/individual_logs/26.csv,../result/digits/_C_R_FSC/digit_0_id_26,0.36784208,0,0,0,0,1,1,1,False,456.0
_C_R_FSC,27,543.0,0,5,../runs/log03-14_19-32_0_C_R_FSC/individual_logs/27.csv,../result/digits/_C_R_FSC/digit_0_id_27,0.5032993,0,0,0,0,0,0,1,False,542.0
_C_R_FSC,28,239.0,0,5,../runs/log03-14_19-32_0_C_R_FSC/individual_logs/28.csv,../result/digits/_C_R_FSC/digit_0_id_28,0.27937555,0,0,0,1,1,1,1,False,238.0
_C_R_FSC,29,568.0,0,5,../runs/log03-14_19-32_0_C_R_FSC/individual_logs/29.csv,../result/digits/_C_R_FSC/digit_0_id_29,0.22542371,0,1,1,1,1,1,1,False,567.0
_C_R_FSC,31,338.0,0,3,../runs/log03-14_19-32_0_C_R_FSC/individual_logs/31.csv,../result/digits/_C_R_FSC/digit_0_id_31,0.29377678,0,0,0,1,1,1,1,False,337.0
