,0,1,2,3,4,5,6,7,8,9,total
0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,1,1,2,1,3,1,5,6,23
2,2,1,1,1,2,1,3,1,6,6,24
3,2,1,1,1,2,1,3,1,6,6,24
4,2,1,1,1,2,1,3,2,6,6,25
5,2,1,1,1,2,1,4,2,6,7,27
6,3,1,1,1,2,2,4,2,6,7,29
7,3,1,1,1,2,2,5,2,8,7,32
8,3,2,3,1,3,2,5,2,8,7,36
9,3,2,3,1,3,5,5,2,8,7,39
10,3,2,3,1,3,5,5,2,9,8,41
11,3,2,3,1,4,5,5,2,9,8,42
12,4,2,3,1,4,5,5,2,9,8,43
13,4,2,3,1,4,5,5,2,9,9,44
14,4,2,3,1,4,5,5,2,10,9,45
15,4,2,3,1,4,5,6,2,13,9,49
16,4,2,3,1,5,5,6,2,13,10,51
17,4,2,3,1,5,5,6,2,13,10,51
18,4,2,3,1,5,5,6,3,14,11,54
19,4,2,3,1,5,5,7,3,15,12,57
20,4,3,4,2,5,5,7,3,15,13,61
21,4,3,4,2,5,6,7,3,15,16,65
22,4,3,4,2,5,6,7,4,15,18,68
23,4,3,4,4,5,6,8,4,15,19,72
24,4,3,4,4,5,7,8,4,16,19,74
25,4,3,5,4,5,7,8,4,17,19,76
26,4,3,5,4,5,7,8,4,17,19,76
27,4,3,5,4,5,7,8,4,17,21,78
28,4,3,5,4,5,7,8,4,17,24,81
29,4,3,5,4,5,7,8,5,17,25,83
30,4,3,5,4,5,7,9,5,20,26,88
31,4,3,5,4,5,7,10,5,21,27,91
32,4,3,6,4,5,7,11,5,22,27,94
33,4,3,6,4,5,7,11,5,22,27,94
34,4,4,6,4,5,7,11,6,22,28,97
35,4,4,7,4,5,7,11,6,22,28,98
36,4,4,7,4,5,7,11,6,23,28,99
37,4,4,7,5,5,7,11,7,23,28,101
38,4,6,7,5,5,7,11,7,23,29,104
39,5,6,7,6,6,7,11,8,24,29,109
40,5,6,7,6,6,9,11,9,24,30,113
41,5,6,7,6,7,9,12,9,24,30,115
42,5,7,7,7,7,10,12,10,25,30,120
43,5,7,7,8,7,11,12,10,26,31,124
44,5,7,7,8,7,12,12,10,27,31,126
45,5,7,8,8,7,12,12,10,27,31,127
46,5,7,8,8,7,12,13,10,27,33,130
47,5,7,8,9,7,12,13,10,28,34,133
48,5,7,8,9,7,12,13,12,28,35,136
49,5,7,8,9,7,13,13,12,28,36,138
50,5,7,8,9,7,14,13,12,29,36,140
51,5,7,8,9,8,15,13,13,29,37,144
52,5,7,8,9,8,15,13,13,31,37,146
53,5,7,8,9,8,15,14,13,32,37,148
54,5,7,8,9,8,15,14,13,32,37,148
55,5,7,8,9,8,15,14,13,33,38,150
56,6,7,8,9,8,15,14,14,34,38,153
57,6,7,8,9,8,15,16,14,36,38,157
58,6,7,8,9,8,15,16,14,36,39,158
59,7,7,8,9,8,15,16,14,36,39,159
60,7,8,8,9,8,15,16,14,36,40,161
61,7,8,8,9,8,15,16,14,37,41,163
62,7,9,8,9,8,15,16,14,37,41,164
63,7,9,8,9,9,16,16,14,37,43,168
64,7,9,8,9,9,16,16,15,38,43,170
65,7,9,9,9,9,16,17,15,41,43,175
66,7,9,9,9,9,16,17,15,42,43,176
67,7,9,9,9,9,16,17,15,43,44,178
68,7,11,9,10,9,16,17,15,44,44,182
69,7,12,9,10,9,16,17,15,45,44,184
70,7,12,9,11,9,16,17,15,45,44,185
71,7,12,9,12,10,16,17,15,45,46,189
72,7,12,9,12,11,17,17,15,45,47,192
73,7,12,9,12,11,17,17,16,45,47,193
74,7,12,9,12,11,17,17,17,46,47,195
75,7,12,9,12,11,17,17,17,46,47,195
76,8,13,9,12,11,17,17,18,46,47,198
77,8,14,9,12,11,17,17,18,46,47,199
78,8,15,10,12,11,17,17,19,47,47,203
79,8,15,10,12,11,17,17,19,47,47,203
80,8,15,10,13,12,17,17,19,47,47,205
81,8,15,10,14,12,17,17,19,47,48,207
82,8,15,10,14,14,17,17,19,47,48,209
83,8,15,10,14,14,18,17,19,47,48,210
84,8,16,10,15,14,18,17,19,48,49,214
85,8,16,10,15,14,18,17,19,49,50,216
86,8,16,10,15,14,18,17,19,49,50,216
87,8,17,10,15,14,18,17,20,49,51,219
88,10,17,11,16,14,18,17,20,49,52,224
89,10,17,11,16,14,18,17,20,49,54,226
90,10,17,11,16,15,18,17,20,49,54,227
91,10,18,11,16,16,18,18,20,50,54,231
92,10,18,11,16,16,19,18,20,51,56,235
93,10,18,11,16,16,19,18,20,52,56,236
94,10,18,11,16,16,19,18,20,52,56,236
95,10,18,11,16,17,19,18,20,52,56,237
96,10,18,12,16,17,19,18,20,52,56,238
97,10,18,12,16,17,19,19,21,52,56,240
98,10,18,12,16,17,19,19,22,52,59,244
99,10,18,12,16,17,19,19,22,52,59,244
100,10,18,12,16,17,19,19,22,52,59,244
101,10,19,12,16,17,19,19,22,52,59,245
102,10,20,13,16,17,19,19,22,52,59,247
103,10,20,13,16,17,19,19,23,53,59,249
104,10,20,13,16,17,19,19,23,53,59,249
105,10,21,13,16,18,19,19,23,53,59,251
106,10,23,13,17,18,19,19,23,53,59,254
107,11,23,13,17,18,19,19,23,54,61,258
108,11,25,13,17,18,19,19,23,54,61,260
109,11,26,13,17,18,19,19,23,54,61,261
110,11,26,13,17,18,20,19,23,54,62,263
111,11,27,13,17,18,21,19,24,54,62,266
112,11,27,13,17,18,21,20,24,55,62,268
113,12,28,15,18,18,21,20,24,55,62,273
114,12,28,15,18,18,21,20,24,55,62,273
115,12,28,15,18,19,22,20,24,56,63,277
116,12,29,15,18,19,22,20,24,56,63,278
117,12,29,15,19,19,22,20,24,56,63,279
118,12,29,15,19,19,22,20,24,56,63,279
119,13,29,15,19,20,22,20,25,56,63,282
120,13,29,15,19,21,22,20,25,57,63,284
121,13,30,15,19,21,22,20,25,58,64,287
122,13,31,15,19,21,22,20,26,59,64,290
123,13,32,15,19,21,22,20,27,60,64,293
124,13,32,15,19,21,22,21,28,61,64,296
125,13,32,15,19,23,22,21,28,61,66,300
126,13,32,15,19,23,22,21,29,62,66,302
127,13,33,15,20,23,22,21,29,62,66,304
128,13,33,15,20,23,22,22,29,63,67,307
129,13,33,15,20,23,23,22,29,63,67,308
130,14,33,15,22,23,23,23,29,63,67,312
131,14,34,15,22,23,23,23,29,63,68,314
132,14,34,15,22,24,23,23,30,64,68,317
133,15,35,15,22,24,23,23,31,64,68,320
134,15,35,15,22,24,24,24,31,64,68,322
135,15,35,15,22,24,24,24,32,65,69,325
136,15,36,15,22,24,24,26,32,67,69,330
137,16,37,15,22,25,24,26,32,67,69,333
138,16,37,15,22,26,24,27,32,68,70,337
139,16,37,15,22,26,24,27,32,68,70,337
140,16,37,15,22,26,25,27,32,68,70,338
141,16,38,15,22,26,26,27,32,68,70,340
142,16,38,15,22,27,27,28,32,69,70,344
143,17,38,16,22,27,27,28,32,71,70,348
144,17,39,16,22,27,27,28,32,71,71,350
145,17,39,16,23,27,27,28,32,71,72,352
146,18,39,16,23,27,27,28,32,72,72,354
147,18,39,17,23,27,27,28,32,73,72,356
148,18,39,17,23,27,27,29,33,73,72,358
149,18,41,17,23,28,27,29,34,73,72,362
150,18,41,18,23,29,28,29,34,73,72,365
151,18,41,19,23,29,29,29,34,73,73,368
152,19,41,19,23,29,29,29,36,73,73,371
153,19,41,20,23,29,29,29,36,73,73,372
