population size,total iteration number,misbehaviour number
174,100,106

id,expected_label,predicted_label,misbehaviour,confidence,mutate_attempts,failed
21,0,1,True,0.932691752910614,2,False
33,0,1,True,0.9858479499816895,2,False
42,1,0,True,0.9073125123977661,2,False
52,0,1,True,0.6972794532775879,2,False
84,0,1,True,0.8451313972473145,2,False
121,0,1,True,0.6461120247840881,2,False
135,0,1,True,0.6637671589851379,2,False
39,0,1,True,0.9687891006469727,3,False
137,0,1,True,0.9868224859237671,3,False
30,1,0,True,0.9542943239212036,4,False
156,0,1,True,0.7723417282104492,4,False
70,0,1,True,0.9261865615844727,5,False
158,0,1,True,0.7329406142234802,5,False
120,0,1,True,0.9018067121505737,6,False
50,0,1,True,0.746385395526886,7,False
125,1,0,True,0.8751484155654907,7,False
18,1,0,True,0.5593371391296387,8,False
139,0,1,True,0.6860864162445068,8,False
59,0,1,True,0.9673654437065125,9,False
66,1,0,True,0.9919527769088745,9,False
87,0,1,True,0.5637418031692505,9,False
108,0,1,True,0.9759065508842468,9,False
117,0,1,True,0.8639316558837891,9,False
140,0,1,True,0.98114013671875,9,False
168,0,1,True,0.8670183420181274,9,False
15,0,1,True,0.8818725347518921,10,False
31,0,1,True,0.5447180867195129,10,False
40,1,0,True,0.8817917704582214,10,False
79,0,1,True,0.7595657706260681,10,False
118,0,1,True,0.9156149625778198,10,False
152,0,1,True,0.5729629993438721,10,False
1,0,1,True,0.6443074345588684,11,False
63,1,0,True,0.5288125872612,11,False
88,0,1,True,0.8679628968238831,11,False
94,1,0,True,0.8227505683898926,11,False
102,0,1,True,0.8922049403190613,11,False
123,0,1,True,0.6284525394439697,11,False
155,0,1,True,0.5616220831871033,11,False
163,1,0,True,0.5892050266265869,11,False
14,0,1,True,0.7967106699943542,12,False
103,0,1,True,0.8662189245223999,12,False
147,1,1,False,0.9999653100967407,12,True
86,1,0,True,0.5842649936676025,13,False
5,1,0,True,0.9334979057312012,14,False
45,0,1,True,0.8066960573196411,14,False
49,0,1,True,0.9626737236976624,14,False
9,0,1,True,0.598019540309906,15,False
100,0,1,True,0.5838871002197266,15,False
128,0,1,True,0.8504787087440491,15,False
133,0,1,True,0.7734074592590332,15,False
3,0,1,True,0.9870617985725403,17,False
29,0,1,True,0.6601402759552002,17,False
98,0,1,True,0.7468136548995972,17,False
24,1,0,True,0.5306684374809265,18,False
35,0,1,True,0.5605921149253845,18,False
25,1,0,True,0.7000839710235596,19,False
78,1,0,True,0.7145018577575684,19,False
32,0,1,True,0.9664400815963745,20,False
71,0,1,True,0.8934520483016968,20,False
132,0,1,True,0.5587625503540039,20,False
47,1,0,True,0.9839069843292236,21,False
91,1,0,True,0.7976172566413879,21,False
143,1,0,True,0.5818488597869873,22,False
13,0,1,True,0.9032284021377563,24,False
101,0,1,True,0.6746315956115723,24,False
60,0,1,True,0.9767754077911377,25,False
159,0,1,True,0.9870489239692688,25,False
169,0,1,True,0.5122232437133789,25,False
144,1,0,True,0.7349293231964111,26,False
166,0,1,True,0.7900238037109375,26,False
76,1,0,True,0.6754844188690186,27,False
44,0,1,True,0.8151461482048035,28,False
130,0,1,True,0.6748262047767639,32,False
138,1,0,True,0.5111672878265381,32,False
113,1,0,True,0.7716084122657776,33,False
149,0,1,True,0.687415361404419,33,False
55,0,1,True,0.8640034794807434,35,False
82,0,1,True,0.7734516263008118,36,False
73,1,0,True,0.658324122428894,37,False
95,1,0,True,0.7701084017753601,37,False
129,1,0,True,0.8587846755981445,37,False
151,1,0,True,0.528130829334259,38,False
48,1,0,True,0.9773220419883728,39,False
54,0,1,True,0.6519029140472412,42,False
23,1,0,True,0.7324679493904114,44,False
11,0,1,True,0.8716791868209839,45,False
20,1,0,True,0.9129924178123474,46,False
81,0,1,True,0.9573087096214294,46,False
89,0,1,True,0.9523191452026367,46,False
97,1,0,True,0.6780885457992554,46,False
124,0,1,True,0.9122321605682373,46,False
26,0,1,True,0.550044596195221,50,False
62,0,1,True,0.502953290939331,50,False
12,1,0,True,0.864313006401062,51,False
157,1,0,True,0.6126720905303955,52,False
57,0,1,True,0.8762412667274475,54,False
75,0,1,True,0.9267698526382446,59,False
160,1,0,True,0.7358289361000061,64,False
34,1,0,True,0.8789072036743164,65,False
142,0,1,True,0.8748306632041931,67,False
134,0,1,True,0.7007700800895691,70,False
72,0,1,True,0.5706526041030884,75,False
136,1,0,True,0.9691959023475647,80,False
