population size,total iteration number,misbehaviour number
174,100,100

id,expected_label,predicted_label,misbehaviour,confidence,mutate_attempts,failed
5,1,0,True,0.9187761545181274,2,False
14,0,1,True,0.5481244921684265,2,False
120,0,1,True,0.7946286797523499,2,False
132,0,1,True,0.7776557207107544,2,False
25,1,0,True,0.8714572191238403,3,False
149,0,1,True,0.5561058521270752,3,False
22,1,0,True,0.5831961631774902,4,False
30,1,0,True,0.5323659181594849,4,False
33,0,1,True,0.9707470536231995,4,False
84,0,1,True,0.5139049887657166,4,False
121,0,1,True,0.8760136961936951,4,False
155,0,1,True,0.5016811490058899,4,False
1,0,1,True,0.6049450635910034,5,False
156,0,1,True,0.8825929164886475,5,False
170,0,1,True,0.8584986925125122,5,False
42,1,0,True,0.6719303131103516,6,False
62,0,1,True,0.8899630308151245,6,False
66,1,0,True,0.9968258142471313,6,False
19,0,1,True,0.708378791809082,7,False
118,0,1,True,0.9510825276374817,7,False
21,0,1,True,0.8816280364990234,8,False
39,0,1,True,0.6041449308395386,8,False
59,0,1,True,0.8674451112747192,8,False
103,0,1,True,0.6919732689857483,8,False
110,0,0,False,0.9992544651031494,9,True
133,0,1,True,0.7688995599746704,9,False
20,1,0,True,0.5731193423271179,10,False
31,0,1,True,0.5249560475349426,10,False
45,0,1,True,0.9845014214515686,10,False
57,0,1,True,0.6834018230438232,11,False
93,1,0,True,0.8246707320213318,11,False
52,0,1,True,0.9722225069999695,12,False
44,0,1,True,0.7668761610984802,13,False
111,0,1,True,0.538135290145874,13,False
158,0,1,True,0.5667670965194702,13,False
32,0,1,True,0.5477948784828186,14,False
108,0,1,True,0.7997030019760132,15,False
125,1,0,True,0.965309202671051,15,False
148,0,1,True,0.7826890349388123,15,False
166,0,1,True,0.976729154586792,15,False
89,0,1,True,0.5405369400978088,16,False
97,1,0,True,0.6805791854858398,16,False
135,0,1,True,0.9851905703544617,16,False
67,1,0,True,0.9816237092018127,18,False
145,1,0,True,0.6839221715927124,18,False
91,1,0,True,0.9543906450271606,19,False
3,0,1,True,0.9993200302124023,20,False
49,0,1,True,0.7189886569976807,20,False
51,0,1,True,0.610276460647583,20,False
56,0,1,True,0.7058992385864258,20,False
9,0,1,True,0.9649985432624817,21,False
55,0,1,True,0.7533569931983948,22,False
77,0,1,True,0.9981538653373718,22,False
107,0,1,True,0.8953195810317993,23,False
115,0,1,True,0.6833831667900085,24,False
87,0,1,True,0.7675175666809082,25,False
168,0,1,True,0.9887570738792419,25,False
17,0,1,True,0.7065712213516235,26,False
15,0,1,True,0.9255992770195007,27,False
83,0,1,True,0.8513770699501038,28,False
144,1,0,True,0.9705944657325745,28,False
50,0,1,True,0.9228582382202148,31,False
112,0,1,True,0.7622698545455933,31,False
8,0,1,True,0.6833852529525757,32,False
164,1,0,True,0.7177701592445374,32,False
81,0,1,True,0.753331184387207,36,False
94,1,0,True,0.8940376043319702,37,False
102,0,1,True,0.9069905877113342,37,False
116,1,0,True,0.9933314323425293,37,False
147,1,0,True,0.9315811395645142,39,False
23,1,0,True,0.771095871925354,40,False
169,0,1,True,0.5481427907943726,40,False
72,0,0,False,0.9998903274536133,41,True
142,0,1,True,0.9099805951118469,41,False
130,0,1,True,0.8932312726974487,48,False
