,mutation_id,file,confidence,mutation_point_x,mutation_point_y,rel_intensity_before,rel_intensity_after
0,1,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN1.npy,1.0,,,0.0,0.0
1,2,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN2.npy,1.0,4.841556249592149,15.308447077799237,0.19800327363169234,0.0
2,3,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN3.npy,1.0,4.99326465473038,15.14413013438146,0.24297466533807172,0.23401303589344025
3,4,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN4.npy,1.0,19.0,12.44141751373037,0.11747259421611976,0.19248847663402557
4,5,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN5.npy,1.0,7.156503030291038,11.45750311608496,0.07716079704147569,0.11910591274499893
5,6,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN6.npy,1.0,23.011005663881093,7.374999999999998,0.06659534641601315,0.07742300629615784
6,7,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN7.npy,1.0,10.913926151413031,8.566232308081842,0.1309048250413953,0.04648170992732048
7,8,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN8.npy,1.0,10.314702139718156,8.934353542319291,0.10582820426000193,0.11109776049852371
8,9,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN9.npy,1.0,4.540207534813197,19.476624457943704,0.07537027502800392,0.07744233310222626
9,10,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN10.npy,1.0,16.434900338825482,18.024750847063704,0.09878782539220216,0.09211628884077072
10,11,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN11.npy,1.0,19.91392615141303,4.632785230282604,0.14604535800768578,0.07720056176185608
11,12,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN12.npy,1.0,19.0,9.906971214511998,0.06497716474130748,0.06731610745191574
12,13,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN13.npy,1.0,18.417434797837608,10.621488619793821,0.03660364459910224,0.04658932983875275
13,14,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN14.npy,1.0,16.867211713970992,18.150488306818247,0.11797082089487958,0.04289652779698372
14,15,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN15.npy,1.0,20.533921448838548,22.11108675798445,0.07088290945595625,0.11420634388923645
15,16,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN16.npy,0.9999998,18.585547428157298,12.91664952569557,0.09494914492036297,0.0686650201678276
16,17,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN17.npy,0.9999998,12.420094090952652,23.347517707961362,0.08748358071976961,0.10803885012865067
17,18,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN18.npy,0.9999998,24.496368931748354,18.443332919184865,0.061330496400154796,0.061820138245821
18,19,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN19.npy,0.9999998,19.35261701267539,5.091800640745246,0.06733387890868242,0.05341833829879761
19,20,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN20.npy,0.9999998,9.0,17.497397349459025,0.0799058160110213,0.047368548810482025
20,21,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN21.npy,0.9999998,20.660104083517982,21.95880116573284,0.05738752220834221,0.05533530190587044
21,22,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN22.npy,0.9999998,20.821969496324705,21.6817513299507,0.09711432044549927,0.10149990767240524
22,23,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN23.npy,0.9999998,7.7389759802184415,23.519658531415903,0.01593482228351928,0.040820468217134476
23,24,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN24.npy,0.9999998,9.833962230640175,16.666148701320758,0.16552040811707633,0.04839802160859108
24,25,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN25.npy,0.9999998,9.469654548574487,9.38860820632052,0.148184571277794,0.07594062387943268
25,26,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN26.npy,0.9999998,5.73547633045171,14.307900970662098,0.21408299882875081,0.1274440884590149
26,27,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN27.npy,0.9999998,18.38026705023594,13.139795401285292,0.10602363349862226,0.19051049649715424
27,28,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN28.npy,0.9999998,7.201484345958863,11.402406675266928,0.11437428781781679,0.10774417966604233
28,29,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN29.npy,0.9999998,4.942223758102971,13.916040170744418,0.11739688723653535,0.11395109444856644
29,30,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN30.npy,0.9999998,7.649655705418131,10.656046341475461,0.11582516073641792,0.11625511944293976
30,31,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN31.npy,0.9999998,6.302443671499872,13.654555088751223,0.20014516874100827,0.11440511047840118
31,32,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN32.npy,0.9999998,10.144190576036195,16.386781724078467,0.11907840140310803,0.07584607601165771
32,33,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN33.npy,0.9999998,17.093967673340817,18.177995219197197,0.1047442457968253,0.07800643891096115
33,34,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN34.npy,0.9999998,5.029222088250729,18.92761858167224,0.07248427477758315,0.09673409163951874
34,35,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN35.npy,0.9999998,23.599005571472162,13.0,0.11634563140927617,0.0669555589556694
35,36,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN36.npy,0.9999998,18.314374183556012,13.208590535793432,0.10492766089000377,0.11179675161838531
36,37,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN37.npy,0.9999998,5.003673011154112,13.850001588570969,0.11083502978397541,0.10599721223115921
37,38,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN38.npy,0.9999998,5.235810217116313,18.700112233274993,0.08148056969765129,0.0933653935790062
38,39,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN39.npy,0.9999998,18.604448593498045,7.9833333333333325,0.020285543091976006,0.07606043666601181
39,40,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN40.npy,0.9999998,23.76971971447501,19.139849364153225,0.06221702672731359,0.023351959884166718
40,41,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN41.npy,0.99999964,6.689157415963991,22.73461843457288,0.13922935997793795,0.055640991777181625
41,42,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN42.npy,0.99999964,23.61874397783158,19.287720327011392,0.05259304627473446,0.1420571357011795
42,43,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN43.npy,0.99999964,5.044869628590498,21.505042308002672,0.057663507257266704,0.051103632897138596
43,44,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN44.npy,0.99999976,17.26570120533049,18.257506598652114,0.11444914662547281,0.05734097212553024
44,45,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN45.npy,0.99999934,6.932518312375531,22.448473320797934,0.16702260116783121,0.12460246682167053
45,46,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN46.npy,0.99999917,23.017058779015695,8.54375,0.02569735194468495,0.1373421996831894
46,47,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN47.npy,0.99999917,9.025159683958142,9.247395340296992,0.11063619111476107,0.025178998708724976
47,48,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN48.npy,0.999999,5.068007089118891,21.481040786193812,0.04156048884072432,0.12748290598392487
48,49,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN49.npy,0.99999875,17.758959552459118,18.43614347196255,0.12517542958144762,0.02734021656215191
49,50,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN50.npy,0.9999985,19.0,16.4677607080006,0.042567794585239765,0.1239778995513916
50,51,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN51.npy,0.99999875,18.17086490930781,8.435607876796517,0.02271872624040117,0.044757138937711716
51,52,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN52.npy,0.9999987,18.069350268671663,11.068845844691934,0.08242637794949985,0.03272261843085289
52,53,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN53.npy,0.99999803,7.462756951646651,21.84817018086837,0.15958419437569618,0.06198110803961754
53,54,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN54.npy,0.99999756,9.825859596910774,23.742841847661424,0.18444483373807252,0.2043004035949707
54,55,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN55.npy,0.99999756,9.0,16.13452176660393,0.05411858026582805,0.06600961834192276
55,56,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN56.npy,0.9999974,6.837238685613352,13.048653212912791,0.13624774096368747,0.05374032258987427
56,57,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN57.npy,0.9999968,17.30302037976371,4.1106040759527405,0.014991051678876975,0.13906311988830566
57,58,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN58.npy,0.9999967,5.502941486790987,13.310599311100091,0.08186561891380094,0.012291207909584045
58,59,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN59.npy,0.99999434,7.9830745030312125,21.285343409246135,0.160552862720033,0.062198664993047714
59,60,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN60.npy,0.9999938,17.596480315956608,9.038878344385104,0.02491328205169198,0.14711689949035645
60,61,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN61.npy,0.9999938,5.953025816123823,17.88983404909972,0.05652002657724629,0.02257225476205349
61,62,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN62.npy,0.9999891,18.283285991114404,13.236871567485823,0.07322831461029145,0.056450337171554565
62,63,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN63.npy,0.99998903,7.8029971976511066,10.373892573866735,0.09933653841520156,0.07904510945081711
63,64,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN64.npy,0.99998903,7.524866894562042,12.276957098129234,0.14172965728375914,0.1001313328742981
64,65,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN65.npy,0.99998766,7.95243552129292,23.300310937213233,0.020090726827226627,0.13363301753997803
65,66,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN66.npy,0.9999841,8.761534841685679,20.43229140587635,0.17587929363124533,0.034465741366147995
66,67,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN67.npy,0.9999843,23.373192923895754,13.323772097528845,0.316665962365694,0.09053344279527664
67,68,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN68.npy,0.9999826,9.276475040791867,19.84019988144179,0.18565782230295272,0.10863024741411209
68,69,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN69.npy,0.99998134,10.098053952422077,23.497873721633773,0.3196469559875741,0.26317813992500305
69,70,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN70.npy,0.99998116,8.05797618850449,9.405991932558415,0.09787121962701303,0.07566000521183014
70,71,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN71.npy,0.99998194,18.120996874440102,8.166666666666666,0.06241204770132379,0.08245053142309189
71,72,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN72.npy,0.9999817,5.877544863420889,20.647341991528748,0.027298681842167136,0.058155130594968796
72,73,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN73.npy,0.999982,23.002871331514093,5.804403581045159,0.017816626397159953,0.024609381332993507
73,74,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN74.npy,0.99998105,9.44837550249551,19.64249062767639,0.15503837234921125,0.016211481764912605
74,75,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN75.npy,0.9999694,9.537164890499751,19.54453007581055,0.1474977100287065,0.1474975347518921
75,76,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN76.npy,0.99996984,7.608468029178128,12.180167708212506,0.13031268847821226,0.14031770825386047
76,77,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN77.npy,0.99996984,6.145516849590745,12.635725556304735,0.08646131223219601,0.12437610328197479
77,78,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN78.npy,0.9999695,18.67617266786202,17.172620626364363,0.04225699009889577,0.08592184633016586
78,79,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN79.npy,0.9999654,9.0,19.239861282449215,0.06438058916540637,0.04063508287072182
79,80,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN80.npy,0.99996585,6.160047164029579,12.62129898047794,0.08888702824297968,0.06202556937932968
80,81,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN81.npy,0.9999637,13.301953321422358,22.63965896340866,0.10491927040589588,0.08572157472372055
81,82,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN82.npy,0.99996024,18.45339765467024,16.93007575027149,0.056335003561042,0.07156684249639511
82,83,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN83.npy,0.9999573,9.360928593254185,18.87797668591833,0.07634989061497391,0.053278882056474686
83,84,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN84.npy,0.9999607,9.055331285314491,16.080190227300942,0.07489344557330563,0.08966232091188431
84,85,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN85.npy,0.99996084,6.315243263356015,12.464449611451869,0.12872316529557154,0.05144396424293518
85,86,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN86.npy,0.9999617,6.386722972916497,12.391474853364151,0.12097595539017321,0.12415240705013275
86,87,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN87.npy,0.9999595,17.59644913332694,13.856945623332882,0.2302859238169562,0.26853305101394653
87,88,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN88.npy,0.9999557,22.755347319681583,7.647957941357555,0.08934938150108652,0.05768679827451706
88,89,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN89.npy,0.99996126,18.50601911233356,17.615733825060303,0.043720840096838985,0.08941496163606644
89,90,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN90.npy,0.99995995,18.861776031447853,5.499282860566013,0.18109077864886125,0.03432105481624603
90,91,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN91.npy,0.9999493,9.50423831267598,18.73682217882415,0.06852386865772826,0.03504049777984619
91,92,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN92.npy,0.99988335,10.062013856727686,18.976724671816743,0.15595691277019944,0.06735394150018692
92,93,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN93.npy,0.9998907,22.194856285634614,5.08897125712692,0.13469954095658168,0.07368110120296478
93,94,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN94.npy,0.9998937,23.540326671055745,19.366573779699582,0.06440290973611595,0.024515079334378242
94,95,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN95.npy,0.9999046,10.683031514550532,15.897059379976419,0.06902844408007147,0.05429651960730553
95,96,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN96.npy,0.99991876,18.4007337427988,18.098556304892202,0.11829978427851436,0.06447853893041611
96,97,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN97.npy,0.99986416,10.798135230019735,18.135954199984877,0.15207134603747055,0.11643326282501221
97,98,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN98.npy,0.99978626,17.412654097775476,14.054030351649025,0.06625005506659784,0.10690809786319733
98,99,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN99.npy,0.99980074,10.45881977171677,23.19062529116872,0.05536470160867312,0.09715061634778976
99,100,runs/log06-12_18-50_0_C_C_GC/individual_logs/data/ID0/GEN100.npy,0.99980086,6.8096556440746685,11.959364543878893,0.07293457460760024,0.06106327846646309
