,mutation_id,file,confidence,mutation_point_x,mutation_point_y,rel_intensity_before,rel_intensity_after
0,1,runs/log06-12_18-48_3_C_C_sm/individual_logs/data/ID0/GEN1.npy,0.9999606,,,0.0,0.0
1,2,runs/log06-12_18-48_3_C_C_sm/individual_logs/data/ID0/GEN2.npy,0.99995846,14.598069065836501,8.523244465534242,0.1991718503973228,0.0
2,3,runs/log06-12_18-48_3_C_C_sm/individual_logs/data/ID0/GEN3.npy,0.999917,7.47165501190063,6.152775517130413,0.04701440265519249,0.2168635129928589
3,4,runs/log06-12_18-48_3_C_C_sm/individual_logs/data/ID0/GEN4.npy,0.9999255,8.591732543431945,13.460313758939735,0.09740885642478217,0.04512152075767517
4,5,runs/log06-12_18-48_3_C_C_sm/individual_logs/data/ID0/GEN5.npy,0.99994206,9.006221814052697,13.170925192981374,0.05278308179303536,0.09695897251367569
5,6,runs/log06-12_18-48_3_C_C_sm/individual_logs/data/ID0/GEN6.npy,0.9999456,15.0,23.828372632377942,0.09428929108302563,0.05667465552687645
6,7,runs/log06-12_18-48_3_C_C_sm/individual_logs/data/ID0/GEN7.npy,0.9999161,15.573358937868782,6.115053173751544,0.16213313934479193,0.09195204079151154
7,8,runs/log06-12_18-48_3_C_C_sm/individual_logs/data/ID0/GEN8.npy,0.9999091,15.0,24.244111375727705,0.12720133240123754,0.14859628677368164
8,9,runs/log06-12_18-48_3_C_C_sm/individual_logs/data/ID0/GEN9.npy,0.9997799,13.187055891933236,11.994512095929078,0.0174143696904253,0.136224165558815
9,10,runs/log06-12_18-48_3_C_C_sm/individual_logs/data/ID0/GEN10.npy,0.99978286,21.0,19.558598493073035,0.03399111156467251,0.013491274788975716
10,11,runs/log06-12_18-48_3_C_C_sm/individual_logs/data/ID0/GEN11.npy,0.99978614,8.160784686533166,12.94137628019845,0.18194985330557545,0.029993902891874313
11,12,runs/log06-12_18-48_3_C_C_sm/individual_logs/data/ID0/GEN12.npy,0.9997584,15.429263735948028,23.54266637845133,0.13094701146679283,0.16782255470752716
