,mutation_id,file,confidence,mutation_point_x,mutation_point_y,rel_intensity_before,rel_intensity_after
0,1,runs/log06-12_18-53_1_C_C_FSC/individual_logs/data/ID0/GEN1.npy,0.9999765,,,0.0,0.0
1,2,runs/log06-12_18-53_1_C_C_FSC/individual_logs/data/ID0/GEN2.npy,0.99997026,13.968362688897761,21.70045993159468,0.17459919635649873,0.0
2,3,runs/log06-12_18-53_1_C_C_FSC/individual_logs/data/ID0/GEN3.npy,0.9999708,13.884819340957623,12.987499999999999,0.3315438080010275,0.170195534825325
3,4,runs/log06-12_18-53_1_C_C_FSC/individual_logs/data/ID0/GEN4.npy,0.999974,15.986345316707556,17.25,0.3304037746504921,0.3317238688468933
4,5,runs/log06-12_18-53_1_C_C_FSC/individual_logs/data/ID0/GEN5.npy,0.99997723,14.007760847059643,13.4783082982902,0.33498425796284337,0.3360927700996399
5,6,runs/log06-12_18-53_1_C_C_FSC/individual_logs/data/ID0/GEN6.npy,0.9999656,14.261834531604153,14.419905684501423,0.32188062300350956,0.3386475443840027
6,7,runs/log06-12_18-53_1_C_C_FSC/individual_logs/data/ID0/GEN7.npy,0.9997386,14.565671949045834,15.005433724500827,0.35865167015241795,0.3165019750595093
7,8,runs/log06-12_18-53_1_C_C_FSC/individual_logs/data/ID0/GEN8.npy,0.9992129,13.925689897392015,17.25,0.22895511728563392,0.18645399808883667
8,9,runs/log06-12_18-53_1_C_C_FSC/individual_logs/data/ID0/GEN9.npy,0.99835443,14.262822781702749,16.693096450971606,0.25172389558752506,0.2155892699956894
9,10,runs/log06-12_18-53_1_C_C_FSC/individual_logs/data/ID0/GEN10.npy,0.99890375,15.58601658688434,14.857864996225869,0.23032630488383776,0.2421162724494934
10,11,runs/log06-12_18-53_1_C_C_FSC/individual_logs/data/ID0/GEN11.npy,0.99913746,15.35713336539301,15.200288534335797,0.22141555376254207,0.23435352742671967
11,12,runs/log06-12_18-53_1_C_C_FSC/individual_logs/data/ID0/GEN12.npy,0.99909425,14.481789996959023,16.06837607542419,0.2231328068634826,0.22402635216712952
12,13,runs/log06-12_18-53_1_C_C_FSC/individual_logs/data/ID0/GEN13.npy,0.9982922,13.889643165156961,5.0,0.2021352289488325,0.22269627451896667
13,14,runs/log06-12_18-53_1_C_C_FSC/individual_logs/data/ID0/GEN14.npy,0.9974397,15.227655532730873,15.487280554156314,0.21690448369780754,0.19733671844005585
14,15,runs/log06-12_18-53_1_C_C_FSC/individual_logs/data/ID0/GEN15.npy,0.99627197,14.490636115174237,16.019717543414867,0.221148205820706,0.213552325963974
15,16,runs/log06-12_18-53_1_C_C_FSC/individual_logs/data/ID0/GEN16.npy,0.9967847,16.01136461433529,17.195806892619427,0.19179010632544183,0.21704797446727753
16,17,runs/log06-12_18-53_1_C_C_FSC/individual_logs/data/ID0/GEN17.npy,0.99697715,13.407241406350376,5.0,0.1107951564896619,0.1700834035873413
17,18,runs/log06-12_18-53_1_C_C_FSC/individual_logs/data/ID0/GEN18.npy,0.99856377,15.45586944460559,15.080362797221202,0.18705464989265774,0.1122656911611557
18,19,runs/log06-12_18-53_1_C_C_FSC/individual_logs/data/ID0/GEN19.npy,0.9985301,15.97170865281219,8.942656449096617,0.14062153881040093,0.1975015103816986
19,20,runs/log06-12_18-53_1_C_C_FSC/individual_logs/data/ID0/GEN20.npy,0.9975872,15.0133838599268,15.743810638467092,0.18475319542562116,0.13844577968120575
20,21,runs/log06-12_18-53_1_C_C_FSC/individual_logs/data/ID0/GEN21.npy,0.99605083,13.486779598245977,5.378587870477877,0.22511597584303006,0.18034464120864868
21,22,runs/log06-12_18-53_1_C_C_FSC/individual_logs/data/ID0/GEN22.npy,0.9966724,15.250372511728374,15.001929325221607,0.19567669593890902,0.22137747704982758
22,23,runs/log06-12_18-53_1_C_C_FSC/individual_logs/data/ID0/GEN23.npy,0.99621415,15.14725239716267,15.119607972006733,0.1859379269853726,0.19815561175346375
23,24,runs/log06-12_18-53_1_C_C_FSC/individual_logs/data/ID0/GEN24.npy,0.997812,15.130332152713601,14.328734523600712,0.186410787171096,0.1845889836549759
24,25,runs/log06-12_18-53_1_C_C_FSC/individual_logs/data/ID0/GEN25.npy,0.9982629,13.662642879060702,8.4875,0.1071042657227578,0.19394297897815704
25,26,runs/log06-12_18-53_1_C_C_FSC/individual_logs/data/ID0/GEN26.npy,0.99808097,14.619146209072369,15.332434116201474,0.21594278597944278,0.10818799585103989
