cte_l1_m1,cte_l1,cte_l1_p1,cte_l2_m1,cte_l2,cte_l2_p1,cte_max_m1,cte_max,cte_max_p1,cte_der_m1,cte_der,cte_der_p1,steering_l1_m1,steering_l1,steering_l1_p1,steering_l2_m1,steering_l2,steering_l2_p1,steering_max_m1,steering_max,steering_max_p1,steering_der_m1,steering_der,steering_der_p1,time,mutation type,mutation method,episode
0.0742686274509804,0.20341369770580298,-0.024366037735849055,0.23671801078431376,0.32479266964912273,-0.028065446037735864,0.26649999999999996,0.4457,-0.05279999999999996,0.010176000000000004,0.026145580296896093,-0.004518867924528283,0.012980445963787113,0.141890410389173,-0.023745791384739368,0.035906265839975804,0.13461363136741328,-0.012815773175523265,0.008824467658996582,0.15542459487915028,-0.06481397151947021,-0.0049705398082733054,0.01880089258938504,-0.008781635536337803,03-25-19-59,XAI,random,0
1.3531598039215689,nan,nan,3.5211561346078435,nan,nan,1.0134,nan,nan,0.04570981818181821,nan,nan,0.23003857517067122,nan,nan,0.1829445178008709,nan,nan,-0.12826651334762573,nan,nan,0.017377039844339547,nan,nan,03-25-19-59,XAI,random,1
-0.031210869565217403,-0.017046000000000006,-0.05203725490196082,-0.02908734152173914,-0.09365531828301882,-0.05703014215686275,-0.2812,-0.3143,-0.07810000000000006,-0.006015555555555552,-0.0013025283018867906,-0.00549607843137255,0.007736983304114431,-0.016659970457999496,-0.044983026224608536,0.00036576808782595033,-0.04285799223343878,-0.04110829706169211,-0.10872423648834234,-0.17606741189956676,-0.12082058191299438,-0.0010619517001840793,0.002439799061361346,-0.00466208043051701,03-25-20-03,XAI,attention_same,0
0.2215635451505017,-0.17674313043478262,0.14212845138055225,0.26825568403010036,-0.16633954113043478,0.16170043827931174,0.7977,-0.03289999999999993,0.19079999999999997,0.042222352941176475,-0.013104608695652172,0.012752541016406556,0.16947141243281144,-0.10455545248058828,0.10123120500108368,0.13790759584913836,-0.07763789048517351,0.07243527615023149,0.5676088333129883,-0.07537961006164551,0.136519193649292,0.02427148077594348,-0.013042834414290674,0.015914605188818154,03-25-20-03,XAI,attention_same,1
0.08752431561996782,0.10866834944504111,0.06681243137254905,0.06871053542673108,0.20083066142141065,0.0895924343647059,-0.027900000000000036,0.3389,0.15710000000000002,0.00405085953878407,0.004875116362334411,0.007610745098039218,0.03833676832495636,0.06781957510057163,0.04463160495255508,0.026811965632639725,0.07360575529200433,0.028962330145545626,0.07519501447677612,0.08271646499633778,0.03272390365600586,0.005562835670148557,0.0006682571227773354,0.0062892237533906485,03-25-20-03,XAI,attention_same,2
-0.25742212051868796,0.17211093032957858,-0.036420880752102924,-0.33693612928299005,0.30523952163954937,-0.01319575457694211,-0.13169999999999993,0.48439999999999994,0.0041999999999999815,-0.013346071428571422,0.02667768043387568,-0.0029467590301830784,-0.17840396815921244,0.1137313354282703,-0.023340388628359715,-0.13512187516267515,0.0991172669362132,-0.008550356174868694,-0.013923406600952037,0.18949151039123535,-0.011460542678833008,-0.016921424286233062,0.017804290883283495,-0.0026695098928860225,03-25-20-03,XAI,attention_same,3
0.10462606516290734,-0.06727591645353792,0.002226086956521711,0.24700832025062663,-0.057872864812446745,0.01275641434782604,0.5566,-0.02210000000000001,0.024899999999999922,0.008720535714285708,-0.00909846547314578,-9.782608695652756e-05,0.05071067785116623,-0.03596062760463481,0.02758338323126186,0.06855878427906863,-0.031252111380503905,0.021851538953581884,0.1830672025680543,-0.10809850692749023,0.03757673501968384,0.009618667597394617,-0.008314086049668115,-0.0001691489116005182,03-25-20-03,XAI,attention_same,4
0.10103768939393937,-0.0239132075471698,-0.006776879699248228,0.08043206801136363,-0.014342776226415083,-0.00914069593984973,0.23140000000000005,-0.08220000000000005,0.06730000000000014,0.009618109846610583,-0.004237735849056609,0.0015499999999999958,0.06702694547306184,-0.0169059268400987,-0.003010338782184041,0.06263866961666142,-0.011049648652479885,-0.0011364632266400998,0.3093695640563965,0.041330933570861816,0.006514072418212891,0.013258013632821305,0.0019392326193035832,0.0039439575412873185,03-25-20-03,XAI,attention_same,5
0.15840148148148148,-0.024663095238095234,-0.016185331825037674,0.3329652242962964,-0.03034349243386239,-0.016984647763951755,0.3408,-0.02839999999999998,-0.0051000000000001044,0.011897953309881665,-0.0003692460317460261,-0.0028107466063348463,0.07699103320569356,-0.008888788146173776,-0.009931941450061488,0.055375098936218226,-0.010544560135751557,-0.010044997000014377,0.0024572014808653675,-0.0215340256690979,-0.04208683967590343,0.010850802023436718,-0.0033773426853475064,-0.003087568838503297,03-25-20-03,XAI,attention_same,6
0.05642056650246302,0.09219534965034965,-0.007740156862744985,0.08340694911330046,0.08838043094755244,0.004913983850980408,0.3377999999999999,0.02180000000000004,0.0466000000000002,0.006765167464114839,0.011637377622377626,-0.0015059999999999935,0.014834043730435675,0.08468383242794597,-0.012700491944218406,0.03215945088203334,0.0701548579062562,-0.008729896315394142,0.3210820555686952,0.041504502296447865,0.0,0.010911770164966583,0.013191517631334446,-0.004699059304069081,03-25-20-03,XAI,attention_same,7
-0.09244339869281049,0.17872513297872342,-0.016345454545454524,-0.23615238389542476,0.15139810236258866,-0.01100742969696969,-0.4488000000000001,0.43950000000000006,-0.044899999999999995,-0.0017112727272727349,0.025259751773049646,9.696969696969607e-05,-0.05596282904833755,0.08580445512759347,0.03390461376473083,-0.06042657434876225,0.06680699118237651,0.01058485122546907,-0.10790884494781494,0.32792741060256964,0.041495084762573325,0.00012172948230396163,0.01638103633167896,-0.0012641785609902867,03-25-20-03,XAI,attention_same,8
-0.18943111111111116,0.10017111702127657,-0.009842424242424264,-0.24508857866666672,0.12238059634574469,0.0019163352121212077,-0.4989,0.1822999999999999,0.02889999999999998,-0.018984090909090923,0.029029414893617017,0.0058545454545454526,-0.08417072776291104,0.08123336700782025,0.030588153268521046,-0.09390058663030004,0.08116607904849787,0.004933267532886854,-0.3858351707458496,0.21110504865646362,-0.02288269996643072,-0.016527040692215608,0.019489340083871744,0.0006152891864379395,03-25-20-03,XAI,attention_same,9
0.05170868945868945,0.08499596302003076,0.008333805031446484,0.16191038717948716,0.16554433332819724,0.03114168460691824,0.5608000000000001,0.17399999999999993,-0.03249999999999997,-0.0014077321494635614,0.009118181818181803,-0.015028333333333331,0.06043418322788008,0.020241333374348913,-0.005107627062232445,0.07793002297915996,0.024540276567011243,0.0033536419638834913,0.16892516613006592,0.05292624235153198,-0.0016909241676328346,-0.006608918059756479,-0.0008005363364432805,-0.00426597445031756,03-25-20-03,XAI,attention_same,10
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,03-25-20-03,XAI,attention_same,11
0.033154464285714225,0.20998104448742744,-0.0541128205128204,0.226241025267857,0.35404032048742745,-0.08000151448717951,0.3137000000000001,0.5064000000000001,-0.10740000000000016,-0.0037594970986460363,0.02358688588007738,-0.010868589743589743,0.001474439843496822,0.14104966093539278,-0.05092354258074644,0.03064703701807797,0.13397671525378743,-0.036663604302759834,0.04870361089706421,0.1974366307258606,-0.08838295936584462,-0.01128339760538688,0.016569933185724965,-0.00976746051739423,03-25-20-18,XAI,attention_opposite,0
-0.06091530612244894,0.05827872340425533,-0.15967139610389602,-0.03722107997781722,0.10395606446808511,-0.27180790907467517,-0.13930000000000003,0.09870000000000001,-0.3164,-0.018588055555555556,0.004676595744680857,-0.014695389610389596,-0.15774338411635402,0.03904582472874765,-0.06977608053001588,-0.04589754845143446,0.031150043028439642,-0.06436868470940416,-0.2821195051074028,-0.08671557903289795,-0.051518917083740234,-0.017576709048201647,0.0003651329811583254,-0.008916667123119552,03-25-20-18,XAI,attention_opposite,1
