id,generation,expected_label,predicted_label,misbehaviour,confidence,text
46,1,1,1,False,0.9999995231628418,<start> this film tackles the subjects of loss personal struggle and transformation in such a smart artful sensitive and visually stunning way that i was completely transported it is a rare gem of a film in the way it honors beauty and women you'll have to see for yourself weber jane masterfully portrays the subtleties of a remarkable if not somewhat broken personality in a way that every woman will relate to i found the honesty of the emotional interactions among characters to be very refreshing and profoundly engaging there was nothing in this film that said to me low budget as far as quality is concerned nothing the fact that it is a low budget film is a tribute to the film's creators the final sequence during the credits will also knock your socks off it is a brilliant celebration of jane's choice unexpected and inspiring
46,2,1,1,False,0.9999995231628418,<start> this film tackles the subjects of loss personal struggle and transformation in such a smart artful sensitive and visually stunning way that i was completely transported it is a rare gem of a film in the way it honors beauty and women you'll have to see for yourself weber jane masterfully portrays the subtleties of a remarkable if not somewhat broken personality in a way that every woman will relate to i found the honesty of the emotional interactions among characters to be very refreshing and profoundly engaging there was nothing in this film that said to me low budget as far as quality is concerned nothing the fact that it is a low budget film is a tribute to the film's creators the final and concluding sequence during the credits will also knock your socks off it is a brilliant celebration of jane's choice unexpected and inspiring
46,3,1,1,False,0.9999995231628418,<start> this film tackles the subjects of loss personal struggle and transformation in such a smart artful sensitive and visually stunning way that i was completely transported it is a rare gem of a film in the way it honors beauty and women you'll have to see for yourself weber jane masterfully portrays the subtleties of a remarkable if not somewhat broken personality in a way that every woman will relate to i found the honesty of the emotional interactions among characters to be very refreshing and profoundly engaging there was nothing in this film that said to me low budget as far as quality is concerned nothing the fact that it is a low and broken budget film is a tribute to the film's creators the final and concluding sequence during the credits will also knock your socks off it is a brilliant celebration of jane's choice unexpected and inspiring
46,4,1,1,False,0.9999995231628418,<start> this film tackles the subjects of loss personal struggle and transformation in such a smart artful sensitive and visually stunning way that i was completely transported it is a rare gem of a film in the way it honors beauty and women you'll have to see for yourself weber jane masterfully portrays the subtleties of a remarkable if not somewhat broken personality in a way that every woman will relate to i found the honesty of the emotional interactions among characters to be very refreshing and profoundly engaging there was nothing in this film that said to me low budget as far as quality is concerned nothing the fact that it is a low and broken budget film is a tribute to the film's creators the final and last sequence during the credits will also knock your socks off it is a brilliant celebration of jane's choice unexpected and inspiring
46,5,1,1,False,0.9999995231628418,<start> this film tackles the subjects of loss personal struggle and transformation in such a smart artful sensitive and visually stunning way that i was completely transported it is a rare gem of a film in the way it honors beauty and women you'll have to see for yourself weber jane masterfully portrays the subtleties of a remarkable if not somewhat broken personality in a way that every woman will relate to i found the honesty of the emotional interactions among characters to be very novel and profoundly engaging there was nothing in this film that said to me low budget as far as quality is concerned nothing the fact that it is a low and broken budget film is a tribute to the film's creators the final and last sequence during the credits will also knock your socks off it is a brilliant celebration of jane's choice unexpected and inspiring
46,6,1,1,False,0.9999996423721313,<start> this film tackles the subjects of loss personal struggle and transformation in such a smart artful sensitive and visually stunning way that i was completely transported it is a rare gem of a film in the way it honors beauty and women you'll have to see for yourself weber jane masterfully portrays the subtleties of a remarkable if not somewhat broken personality in a way that every woman will relate to i found the honesty of the emotional interactions among characters to be very novel and profoundly engaging there was nothing in this film that said to me low budget as far as quality is concerned nothing the fact that it is a low and broken budget film is a tribute to the film's creators the final and last sequence during the credits will also and as well knock your socks off it is a brilliant celebration of jane's choice unexpected and inspiring
46,7,1,1,False,0.9999994039535522,<start> this film tackles the subjects of loss personal struggle and transformation in such a smart artful sensitive and visually stunning way that i was completely transported it is a rare gem of a film in the way it honors beauty and women you'll have to see for yourself weber jane masterfully portrays the subtleties of a remarkable if not somewhat broken personality in a way that every woman will relate to i found the honesty of the emotional interactions among characters to be very novel and profoundly engaging there was nothing in this film that said to me low budget as far as quality is concerned nothing the fact that it is a low and broken budget film is a tribute to the film's creators the final and last sequence during the credits will also and as well knock your socks off it is a brilliant celebration of jane's prime unexpected and inspiring
46,8,1,1,False,0.9999994039535522,<start> this film tackles the subjects of loss personal struggle and transformation in such a smart artful sensitive and visually stunning way that i was completely transported it is a rare gem of a film in the way it honors beauty and women you'll have to see for yourself weber jane masterfully portrays the subtleties of a remarkable if not somewhat broken personality in a way that every woman will relate to i found the honesty of the emotional interactions among characters to be really novel and profoundly engaging there was nothing in this film that said to me low budget as far as quality is concerned nothing the fact that it is a low and broken budget film is a tribute to the film's creators the final and last sequence during the credits will also and as well knock your socks off it is a brilliant celebration of jane's prime unexpected and inspiring
46,9,1,1,False,0.9999595880508423,<start> this film tackles the subjects of loss personal struggle and transformation in such a smart artful sensitive and visually stunning way that i was completely transported it is a rare gem of a film in the way it honors beauty and women you'll have to see for yourself weber jane masterfully portrays the subtleties of a remarkable if not somewhat broken personality in a way that every woman will relate to i found the honesty of the emotional interactions among characters to be really novel and profoundly engaging there was nothing in this film that said to me low budget as far as quality is concerned nothing the fact that it is a low and broken budget film is a tribute to the film's creators the final and last sequence during the credits will also and as well knock your socks off it is a brilliant celebration of jane's prime unexpected and root on
46,10,1,1,False,0.9999538660049438,<start> this film tackles the subjects of loss personal struggle and transformation in such a smart artful sensitive and visually stunning way that i was completely transported it is a rare gem of a film in the way it honors beauty and women you'll have to see for yourself weber jane masterfully portrays the subtleties of a remarkable if not somewhat broken personality in a way that every woman will relate to i found the honesty of the emotional interactions among characters to be really novel and profoundly engaging there was nothing in this film that said to me low budget as far as quality is concerned nothing the fact that it is a low and broken budget film is a tribute to the film's creator the final and last sequence during the credits will also and as well knock your socks off it is a brilliant celebration of jane's prime unexpected and root on
