population size,total iteration number,misbehaviour number
174,100,47

id,expected_label,predicted_label,misbehaviour,confidence,mutate_attempts,failed
25,1,0,True,0.7868914604187012,2,False
42,1,0,True,0.5692939162254333,2,False
121,0,1,True,0.5930706262588501,2,False
149,0,1,True,0.9015089869499207,2,False
155,0,1,True,0.7080262899398804,2,False
30,1,0,True,0.6096307039260864,3,False
70,0,0,False,0.9933223724365234,3,True
120,0,1,True,0.6251623630523682,3,False
65,1,1,False,0.9996010661125183,5,True
135,0,1,True,0.6099334359169006,5,False
38,1,1,False,0.9999821186065674,7,True
132,0,1,True,0.5106964707374573,7,False
156,0,1,True,0.634307861328125,7,False
7,0,0,False,0.9992420077323914,8,True
56,0,1,True,0.6017080545425415,9,False
102,0,1,True,0.9963392019271851,9,False
52,0,1,True,0.6302765011787415,10,False
59,0,1,True,0.6724485158920288,10,False
145,1,1,False,0.999993085861206,10,True
171,1,1,False,0.9999918937683105,13,True
14,0,1,True,0.5942489504814148,14,False
50,0,1,True,0.7246095538139343,14,False
87,0,1,True,0.5057494044303894,14,False
170,0,1,True,0.6150484085083008,17,False
31,0,1,True,0.6030685305595398,21,False
117,0,1,True,0.8624542951583862,21,False
15,0,1,True,0.7032955288887024,22,False
62,0,1,True,0.676246166229248,22,False
133,0,1,True,0.5592325329780579,22,False
4,0,1,True,0.8235620856285095,26,False
158,0,1,True,0.6709260940551758,28,False
163,1,0,True,0.6015986204147339,31,False
77,0,1,True,0.7141795754432678,36,False
39,0,1,True,0.8423038125038147,40,False
142,0,0,False,0.9998704195022583,40,True
84,0,1,True,0.7002120614051819,42,False
147,1,1,False,0.9998894929885864,42,True
152,0,1,True,0.792205810546875,42,False
32,0,1,True,0.6634081602096558,48,False
137,0,1,True,0.6025350093841553,50,False
98,0,0,False,0.9999505281448364,52,True
118,0,1,True,0.594139814376831,53,False
139,0,1,True,0.5876865983009338,56,False
48,1,1,False,0.9996097683906555,61,True
97,1,0,True,0.6611061096191406,61,False
146,0,1,True,0.6347241997718811,61,False
88,0,1,True,0.5589470267295837,62,False
79,0,1,True,0.5163849592208862,65,False
154,0,1,True,0.5196394920349121,72,False
9,0,1,True,0.6507334113121033,73,False
107,0,1,True,0.5416193604469299,74,False
60,0,1,True,0.5387798547744751,80,False
141,0,1,True,0.6287022829055786,81,False
169,0,1,True,0.5043997168540955,84,False
108,0,1,True,0.5905038714408875,85,False
35,0,1,True,0.5054276585578918,86,False
