id,generation,expected_label,predicted_label,misbehaviour,confidence,text
40,1,1,1,False,0.9999765157699585,<start> this movie was groundbreaking in the former soviet union because it was the first movie released there that contained a real sex scene however the movie can be considered great for many reasons not the least of which is its true gritty portrayal of disillusionment and pain in the family of a working class soviet family i would definitely recommend it
40,2,1,1,False,0.9999786615371704,<start> this movie was groundbreaking in the former soviet union because it was the first movie released there that contained a real sex scene however the movie can be considered great for many reasons not and non the least of which is its true gritty portrayal of disillusionment and pain in the family of a working class soviet family i would definitely recommend it
40,3,1,1,False,0.9999867677688599,<start> this movie was groundbreaking in the former soviet union because it was the first movie released there that contained a real sex scene however the movie can be considered great for many reasons not and non the least of which is its true gritty portrayal of disillusionment and pain in the family of a working class soviet family ace would definitely recommend it
40,4,1,1,False,0.9999916553497314,<start> this movie was groundbreaking in the former soviet union because it was the first movie released there that contained a real sex scene however the movie can be considered great for many reasons not and non the least of which is its true gritty portrayal of disillusionment and pain in the family of a working sort out soviet family ace would definitely recommend it
40,5,1,1,False,0.9999828338623047,<start> this movie was groundbreaking in the former soviet union because it was the first movie released there that contained a real sex scene however the movie can be considered great for many reasons not and non the least of which is its true gritty portrayal of disillusionment and pain in the family of a working sort out soviet family ace would unquestionably recommend it
40,6,1,1,False,0.999985933303833,<start> this movie was groundbreaking in the former and early soviet union because it was the first movie released there that contained a real sex scene however the movie can be considered great for many reasons not and non the least of which is its true gritty portrayal of disillusionment and pain in the family of a working sort out soviet family ace would unquestionably recommend it
40,7,1,1,False,0.9999872446060181,<start> this movie was groundbreaking in the former and early soviet union because it was the first movie released there that contained a real sex scene however the movie can be considered great for many reasons not and non the least of which is it true gritty portrayal of disillusionment and pain in the family of a working sort out soviet family ace would unquestionably recommend it
40,8,1,1,False,0.9999825954437256,<start> this movie was groundbreaking in the former and early soviet union because it was the first movie released there that contained a real sex scene however the movie can be considered great for many reasons not and non the least of which is it true gritty portrayal of disillusionment and pain in the family of a working sort out soviet family sail through would unquestionably recommend it
40,9,1,1,False,0.9999815225601196,<start> this movie was groundbreaking in the former and early soviet union because it was the first movie released there that contained a real sex scene however the movie can be considered great for many reasons not and non the least and to the lowest degree of which is it true gritty portrayal of disillusionment and pain in the family of a working sort out soviet family sail through would unquestionably recommend it
40,10,1,1,False,0.9999831914901733,<start> this movie was groundbreaking in the former and early soviet union because it was the first movie released there that contained a real sex scene however the movie can be considered great for many reasons not and non the least and to the lowest and last degree of which is it true gritty portrayal of disillusionment and pain in the family of a working sort out soviet family sail through would unquestionably recommend it
